tip_label	accession	taxid	organism	group	role	gene	core_from	core_to	full_len	core_len
A0A1K0G3T0_Ustilago	A0A1K0G3T0	307758	Ustilago bromivora	basidiomycota	outgroup	PIF1	264	471	718	208
A0A1M2VF04_Trametes	A0A1M2VF04	154538	Trametes pubescens (White-rot fungus)	basidiomycota	outgroup	PIF1	167	416	725	250
A0A1Q3EGR3_Lentinula	A0A1Q3EGR3	5353	Lentinula edodes (Shiitake mushroom) (Lentinus edodes)	basidiomycota	outgroup	PIF1	50	256	582	207
A0A238F8L5_Microbotryum	A0A238F8L5	269621	Microbotryum intermedium	basidiomycota	outgroup	PIF1	283	489	758	207
A0A284R575_Armillaria	A0A284R575	47428	Armillaria ostoyae (Armillaria root rot fungus)	basidiomycota	outgroup	PIF1	139	341	605	203
A0A2R6NMH7_Hermanssonia	A0A2R6NMH7	98765	Hermanssonia centrifuga	basidiomycota	outgroup	PIF1	63	271	583	209
A0A2R6NTT4_Hermanssonia	A0A2R6NTT4	98765	Hermanssonia centrifuga	basidiomycota	outgroup	PIF1	147	352	647	206
A0A2S5BEQ4_Rhodotorula	A0A2S5BEQ4	741276	Rhodotorula taiwanensis	basidiomycota	outgroup	PIF1	234	449	709	216
A0A2X0KA56_Microbotryum	A0A2X0KA56	289078	Microbotryum saponariae	basidiomycota	outgroup	PIF1	272	482	751	211
A0A2X0LW32_Microbotryum	A0A2X0LW32	796604	Microbotryum silenes-dioicae	basidiomycota	outgroup	BQ5605_C013g07329	258	479	748	222
A0A409W7F6_Gymnopilus	A0A409W7F6	231916	Gymnopilus dilepis	basidiomycota	outgroup	PIF1	163	369	642	207
A0A4Q1BV97_Tremella	A0A4Q1BV97	5217	Tremella mesenterica (Jelly fungus)	basidiomycota	outgroup	PIF1	181	388	650	208
A0A4S4KLM9_Hermanssonia	A0A4S4KLM9	98765	Hermanssonia centrifuga	basidiomycota	outgroup	PIF1	147	352	605	206
A0A4S4LSC0_Bondarzewia	A0A4S4LSC0	1095465	Bondarzewia mesenterica	basidiomycota	outgroup	PIF1	166	376	634	211
A0A4S4MT59_Antrodiella	A0A4S4MT59	2447956	Antrodiella citrinella	basidiomycota	outgroup	PIF1	63	271	592	209
A0A4T0FNF2_Wallemia	A0A4T0FNF2	1540922	Wallemia hederae	basidiomycota	outgroup	PIF1	149	355	621	207
A0A4Y9YC71_Dentipellis	A0A4Y9YC71	205917	Dentipellis fragilis	basidiomycota	outgroup	PIF1	159	365	639	207
A0A4Y9YGX5_Dentipellis	A0A4Y9YGX5	205917	Dentipellis fragilis	basidiomycota	outgroup	PIF1	134	327	602	194
A0A5B0N1Q3_Puccinia	A0A5B0N1Q3	56615	Puccinia graminis f. sp. tritici	basidiomycota	outgroup	PIF1	194	398	701	205
A0A5C3E4B2_Ustilago	A0A5C3E4B2	86804	Ustilago trichophora	basidiomycota	outgroup	PIF1	281	488	737	208
A0A5C3E832_Ustilago	A0A5C3E832	86804	Ustilago trichophora	basidiomycota	outgroup	PIF1	281	487	737	207
A0A5C3FLB2_Moesziomyces	A0A5C3FLB2	84753	Moesziomyces antarcticus (Yeast) (Pseudozyma antarctica)	basidiomycota	outgroup	PIF1	239	445	692	207
A0A5M6C3F7_Kwoniella	A0A5M6C3F7	1734106	Kwoniella shandongensis	basidiomycota	outgroup	PIF1	221	427	692	207
A0A5N5QIE1_Ceratobasidium	A0A5N5QIE1	1582974	Ceratobasidium theobromae	basidiomycota	outgroup	PIF1	117	1039	1357	923
A0A5N5QIV7_Ceratobasidium	A0A5N5QIV7	1582974	Ceratobasidium theobromae	basidiomycota	outgroup	PIF1	252	459	2119	208
A0A5N5QSQ7_Ceratobasidium	A0A5N5QSQ7	1582974	Ceratobasidium theobromae	basidiomycota	outgroup	PIF1	167	370	707	204
A0A8H5D9L0_Leucocoprinus	A0A8H5D9L0	201217	Leucocoprinus leucothites	basidiomycota	outgroup	PIF1	107	319	598	213
A0A8H5FIS4_Ephemerocybe	A0A8H5FIS4	980116	Ephemerocybe angulata	basidiomycota	outgroup	PIF1	151	355	614	205
A0A8H5H1J4_Tetrapyrgos	A0A8H5H1J4	182062	Tetrapyrgos nigripes	basidiomycota	outgroup	PIF1	129	330	652	202
A0A8H5HHS9_Tricholomella	A0A8H5HHS9	117010	Tricholomella constricta	basidiomycota	outgroup	PIF1	603	808	1057	206
A0A8H5HYM6_Collybiopsis	A0A8H5HYM6	2823264	Collybiopsis confluens	basidiomycota	outgroup	PIF1	49	255	597	207
A0A8H5LZH5_Tetrapyrgos	A0A8H5LZH5	182062	Tetrapyrgos nigripes	basidiomycota	outgroup	PIF1	102	312	596	211
A0A8H5M8P6_Collybiopsis	A0A8H5M8P6	2823264	Collybiopsis confluens	basidiomycota	outgroup	PIF1	120	345	641	226
A0A8H6X7X8_Mycena	A0A8H6X7X8	230812	Mycena sanguinolenta	basidiomycota	outgroup	PIF1	142	353	598	212
A0A8H7CZF7_Mycena	A0A8H7CZF7	2733690	Mycena venus	basidiomycota	outgroup	PIF1	151	357	612	207
A0A8X7NC76_Tilletia	A0A8X7NC76	117179	Tilletia walkeri	basidiomycota	outgroup	PIF1	176	381	648	206
A0A8X7SWK2_Tilletia	A0A8X7SWK2	13291	Tilletia controversa (dwarf bunt fungus)	basidiomycota	outgroup	PIF1	171	376	656	206
A0A9N8MAE1_Tilletia	A0A9N8MAE1	157183	Tilletia laevis	basidiomycota	outgroup	PIF1	171	376	656	206
A0A9P3G2I0_Phanerochaete	A0A9P3G2I0	48140	Phanerochaete sordida	basidiomycota	outgroup	PIF1	131	367	649	237
A0A9P3G4R7_Phanerochaete	A0A9P3G4R7	48140	Phanerochaete sordida	basidiomycota	outgroup	PIF1	139	385	643	247
A0A9P3G5D9_Phanerochaete	A0A9P3G5D9	48140	Phanerochaete sordida	basidiomycota	outgroup	PIF1	103	308	581	206
A0A9P3G9Z6_Phanerochaete	A0A9P3G9Z6	48140	Phanerochaete sordida	basidiomycota	outgroup	PIF1	159	362	618	204
A0A9P3GEL8_Phanerochaete	A0A9P3GEL8	48140	Phanerochaete sordida	basidiomycota	outgroup	PIF1	55	263	569	209
A0A9P3UJ47_Lyophyllum	A0A9P3UJ47	47721	Lyophyllum shimeji (Hon-shimeji) (Tricholoma shimeji)	basidiomycota	outgroup	PIF1	102	311	604	210
A0A9Q3CGN2_Austropuccinia	A0A9Q3CGN2	1389203	Austropuccinia psidii MF-1	basidiomycota	outgroup	PIF1	238	443	718	206
A0A9Q3DCC3_Austropuccinia	A0A9Q3DCC3	1389203	Austropuccinia psidii MF-1	basidiomycota	outgroup	PIF1	297	503	761	207
A0AA38HDX6_Dioszegia	A0AA38HDX6	4972	Dioszegia hungarica	basidiomycota	outgroup	PIF1	180	386	649	207
A0AA48QVP0_Cutaneotrichosporon	A0AA48QVP0	279322	Cutaneotrichosporon cavernicola	basidiomycota	outgroup	PIF1	213	420	686	208
A0AAD3TY69_Cutaneotrichosporon	A0AAD3TY69	1672016	Cutaneotrichosporon spelunceum	basidiomycota	outgroup	PIF1	194	401	664	208
A0AAD5VW10_Leucocoprinus	A0AAD5VW10	56174	Leucocoprinus birnbaumii	basidiomycota	outgroup	PIF1	158	338	587	181
A0AAD7TST6_Trametes	A0AAD7TST6	1111947	Trametes cubensis	basidiomycota	outgroup	PIF1	65	273	587	209
A0AAD7TZE9_Trametes	A0AAD7TZE9	1111947	Trametes cubensis	basidiomycota	outgroup	PIF1	152	401	722	250
A0AAF0Y8C4_Vanrija	A0AAF0Y8C4	143232	Vanrija pseudolonga	basidiomycota	outgroup	pfh1_0	209	413	681	205
A0AAJ4XLQ0_Melanopsichium	A0AAJ4XLQ0	63383	Melanopsichium pennsylvanicum	basidiomycota	outgroup	PIF1	252	459	710	208
A0AAJ8KXR9_Kwoniella	A0AAJ8KXR9	1296121	Kwoniella dejecticola CBS 10117	basidiomycota	outgroup	PIF1	117	350	617	234
A0AAW0BFE3_Favolaschia	A0AAW0BFE3	2862362	Favolaschia claudopus	basidiomycota	outgroup	PIF1	352	528	1096	177
A0AAW0E6V9_Favolaschia	A0AAW0E6V9	2862362	Favolaschia claudopus	basidiomycota	outgroup	PIF1	51	257	573	207
A0AAW0YJW9_Kwoniella	A0AAW0YJW9	1651941	Kwoniella newhampshirensis	basidiomycota	outgroup	PIF1	217	423	688	207
A0AAX4K6B3_Kwoniella	A0AAX4K6B3	1295534	Kwoniella dendrophila CBS 6074	basidiomycota	outgroup	PIF1	235	442	705	208
A0AAX4K8N5_Kwoniella	A0AAX4K8N5	1295534	Kwoniella dendrophila CBS 6074	basidiomycota	outgroup	PIF1	118	352	622	235
A0AAX4KL96_Kwoniella	A0AAX4KL96	1423913	Kwoniella europaea PYCC6329	basidiomycota	outgroup	PIF1	247	453	717	207
A0ABP1CKG3_Somion	A0ABP1CKG3	3059160	Somion occarium	basidiomycota	outgroup	PIF1	118	353	623	236
A0ABP1DQJ8_Somion	A0ABP1DQJ8	3059160	Somion occarium	basidiomycota	outgroup	PIF1	54	262	572	209
A0ABP1E5U3_Somion	A0ABP1E5U3	3059160	Somion occarium	basidiomycota	outgroup	PIF1	141	345	596	205
A0ABP1E5U8_Somion	A0ABP1E5U8	3059160	Somion occarium	basidiomycota	outgroup	PIF1	141	345	605	205
A0ABP1E5X9_Somion	A0ABP1E5X9	3059160	Somion occarium	basidiomycota	outgroup	PIF1	97	301	552	205
A0ABR3BXI1_Cryptococcus	A0ABR3BXI1	1296105	Cryptococcus tetragattii IND107	basidiomycota	outgroup	PIF1	198	404	669	207
A0ABR3JDG0_Hohenbuehelia	A0ABR3JDG0	104357	Hohenbuehelia grisea	basidiomycota	outgroup	PIF1	144	349	609	206
A0ABR5B432_Cryptococcus	A0ABR5B432	1296111	Cryptococcus bacillisporus CA1873	basidiomycota	outgroup	PIF1	187	421	691	235
A0ABR5C231_Cryptococcus	A0ABR5C231	1296103	Cryptococcus gattii EJB2	basidiomycota	outgroup	PIF1	198	404	669	207
A0ABY7D8X9_Puccinia	A0ABY7D8X9	208348	Puccinia triticina	basidiomycota	outgroup	PIF1	196	399	703	204
A0ABZ2AN38_Cryptococcus	A0ABZ2AN38	1859122	Cryptococcus decagattii	basidiomycota	outgroup	PIF1	198	404	669	207
A8N288_Coprinopsis	A8N288	240176	Coprinopsis cinerea (strain Okayama-7 / 130 / ATCC MYA-4618 / FGSC 9003) (Inky cap fungus) (Hormographiella aspergillata)	basidiomycota	outgroup	PIF1	125	334	641	210
A8N8Y7_Coprinopsis	A8N8Y7	240176	Coprinopsis cinerea (strain Okayama-7 / 130 / ATCC MYA-4618 / FGSC 9003) (Inky cap fungus) (Hormographiella aspergillata)	basidiomycota	outgroup	PIF1	159	364	622	206
D6RJX6_Coprinopsis	D6RJX6	240176	Coprinopsis cinerea (strain Okayama-7 / 130 / ATCC MYA-4618 / FGSC 9003) (Inky cap fungus) (Hormographiella aspergillata)	basidiomycota	outgroup	PIF1	99	306	617	208
E3LA34_Puccinia	E3LA34	418459	Puccinia graminis f. sp. tritici (strain CRL 75-36-700-3 / race SCCL) (Black stem rust fungus)	basidiomycota	outgroup	PIF1	204	408	711	205
E6RE98_Cryptococcus	E6RE98	367775	Cryptococcus gattii serotype B (strain WM276 / ATCC MYA-4071) (Filobasidiella gattii) (Cryptococcus bacillisporus)	basidiomycota	outgroup	PIF1	187	421	691	235
E7A0V7_Sporisorium	E7A0V7	999809	Sporisorium reilianum (strain SRZ2) (Maize head smut fungus)	basidiomycota	outgroup	PIF1	272	479	726	208
G4TC19_Serendipita	G4TC19	1109443	Serendipita indica (strain DSM 11827) (Root endophyte fungus) (Piriformospora indica)	basidiomycota	outgroup	PIF1	61	266	560	206
G4TCR9_Serendipita	G4TCR9	1109443	Serendipita indica (strain DSM 11827) (Root endophyte fungus) (Piriformospora indica)	basidiomycota	outgroup	PIF1	181	388	639	208
G7DW85_Mixia	G7DW85	764103	Mixia osmundae (strain CBS 9802 / IAM 14324 / JCM 22182 / KY 12970)	basidiomycota	outgroup	Mo01426	241	448	705	208
J4G0H3_Fibroporia	J4G0H3	599839	Fibroporia radiculosa	basidiomycota	outgroup	PIF1	147	350	600	204
J9VZB8_Cryptococcus	J9VZB8	235443	Cryptococcus neoformans (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487) (Cryptococcus neoformans var. grubii serotype A)	basidiomycota	outgroup	PIF1	198	404	669	207
J9W1Z3_Cryptococcus	J9W1Z3	235443	Cryptococcus neoformans (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487) (Cryptococcus neoformans var. grubii serotype A)	basidiomycota	outgroup	PIF1	187	420	691	234
M7X6D4_Rhodotorula	M7X6D4	1130832	Rhodotorula toruloides (strain NP11) (Yeast) (Rhodosporidium toruloides)	basidiomycota	outgroup	PIF1	198	413	680	216
Q5KCW7_Cryptococcus	Q5KCW7	214684	Cryptococcus deneoformans (strain JEC21 / ATCC MYA-565) (Cryptococcus neoformans var. neoformans serotype D)	basidiomycota	outgroup	PIF1	187	420	691	234
R7RYN2_Stereum	R7RYN2	721885	Stereum hirsutum (strain FP-91666) (White-rot fungus)	basidiomycota	outgroup	PIF1	158	364	623	207
R9NXM4_Pseudozyma	R9NXM4	1305764	Pseudozyma hubeiensis (strain SY62) (Yeast)	basidiomycota	outgroup	PIF1	265	472	719	208
V2Z1H8_Moniliophthora	V2Z1H8	1381753	Moniliophthora roreri (strain MCA 2997) (Cocoa frosty pod rot fungus) (Crinipellis roreri)	basidiomycota	outgroup	PIF1	164	371	641	208
W3VVA0_Moesziomyces	W3VVA0	84754	Moesziomyces aphidis (Pseudozyma aphidis)	basidiomycota	outgroup	PIF1	240	446	693	207
A0A060SCN9_Trametes	A0A060SCN9	5643	Pycnoporus cinnabarinus (Cinnabar-red polypore) (Trametes cinnabarina)	basidiomycota	outgroup	PIF1	65	273	533	209
A0A067Q5M5_Jaapia	A0A067Q5M5	933084	Jaapia argillacea MUCL 33604	basidiomycota	outgroup	PIF1	178	383	644	206
A0A095CAP8_Cryptococcus	A0A095CAP8	294750	Cryptococcus deuterogattii (strain R265) (Cryptococcus gattii VGII (strain R265))	basidiomycota	outgroup	PIF1	198	404	669	207
A0A0D7BMU1_Cylindrobasidium	A0A0D7BMU1	1314674	Cylindrobasidium torrendii FP15055 ss-10	basidiomycota	outgroup	PIF1	130	334	587	205
A0A0F7RVL5_Sporisorium	A0A0F7RVL5	49012	Sporisorium scitamineum	basidiomycota	outgroup	SSCI14450.1	279	486	733	208
A0A0K6G747_Rhizoctonia	A0A0K6G747	456999	Rhizoctonia solani	basidiomycota	outgroup	PIF1	243	451	838	209
A0A0L0V172_Puccinia	A0A0L0V172	1165861	Puccinia striiformis f. sp. tritici PST-78	basidiomycota	outgroup	PIF1	124	327	640	204
A0A177TH00_Tilletia	A0A177TH00	43049	Tilletia indica	basidiomycota	outgroup	PIF1	174	379	646	206
A0A177V7P0_Tilletia	A0A177V7P0	13290	Tilletia caries (wheat bunt fungus)	basidiomycota	outgroup	PIF1	171	376	656	206
A0A180GTA2_Puccinia	A0A180GTA2	630390	Puccinia triticina (isolate 1-1 / race 1 (BBBD)) (Brown leaf rust fungus)	basidiomycota	outgroup	PIF1	196	399	703	204
A0A1A5ZVX6_Kwoniella	A0A1A5ZVX6	1296121	Kwoniella dejecticola CBS 10117	basidiomycota	outgroup	PIF1	230	437	700	208
A0A1B9GQY0_Kwoniella	A0A1B9GQY0	1296120	Kwoniella heveanensis BCC8398	basidiomycota	outgroup	PIF1	131	368	645	238
A0A1B9GYC6_Kwoniella	A0A1B9GYC6	1296120	Kwoniella heveanensis BCC8398	basidiomycota	outgroup	PIF1	239	445	708	207
A0A1B9IG44_Kwoniella	A0A1B9IG44	1331196	Kwoniella mangroviensis CBS 10435	basidiomycota	outgroup	PIF1	247	454	717	208
A0A1E3I3G1_Cryptococcus	A0A1E3I3G1	1295533	Cryptococcus amylolentus CBS 6039	basidiomycota	outgroup	PIF1	188	392	656	205
A0A1E3JFJ4_Cryptococcus	A0A1E3JFJ4	1295528	Cryptococcus wingfieldii CBS 7118	basidiomycota	outgroup	PIF1	190	394	658	205
A0A1J8Q9H0_Rhizopogon	A0A1J8Q9H0	180088	Rhizopogon vesiculosus	basidiomycota	outgroup	PIF1	133	331	612	199
A0A1M2VTG0_Trametes	A0A1M2VTG0	154538	Trametes pubescens (White-rot fungus)	basidiomycota	outgroup	PIF1	226	410	665	185
A0A1M8AB69_Malassezia	A0A1M8AB69	1230383	Malassezia sympodialis (strain ATCC 42132) (Atopic eczema-associated yeast)	basidiomycota	outgroup	PIF1	117	323	586	207
A0A1Q3E1Z4_Lentinula	A0A1Q3E1Z4	5353	Lentinula edodes (Shiitake mushroom) (Lentinus edodes)	basidiomycota	outgroup	PIF1	103	306	571	204
A0A284RQ68_Armillaria	A0A284RQ68	47428	Armillaria ostoyae (Armillaria root rot fungus)	basidiomycota	outgroup	PIF1	58	264	625	207
A0A286UKZ0_Pyrrhoderma	A0A286UKZ0	2282107	Pyrrhoderma noxium	basidiomycota	outgroup	PIF1	170	375	625	206
A0A2S4URQ4_Puccinia	A0A2S4URQ4	27350	Puccinia striiformis	basidiomycota	outgroup	PIF1	130	333	646	204
A0A369K4X4_Hypsizygus	A0A369K4X4	39966	Hypsizygus marmoreus (White beech mushroom) (Agaricus marmoreus)	basidiomycota	outgroup	pif1_1	107	317	591	211
A0A369KAK7_Hypsizygus	A0A369KAK7	39966	Hypsizygus marmoreus (White beech mushroom) (Agaricus marmoreus)	basidiomycota	outgroup	pif1_2	159	363	674	205
A0A3G2S9J2_Malassezia	A0A3G2S9J2	425264	Malassezia restricta (strain ATCC 96810 / NBRC 103918 / CBS 7877) (Seborrheic dermatitis infection agent)	basidiomycota	outgroup	pif1	138	343	597	206
A0A401G8C9_Sparassis	A0A401G8C9	139825	Sparassis crispa	basidiomycota	outgroup	PIF1	125	362	682	238
A0A401H636_Sparassis	A0A401H636	139825	Sparassis crispa	basidiomycota	outgroup	PIF1	57	265	575	209
A0A409VCH1_Gymnopilus	A0A409VCH1	231916	Gymnopilus dilepis	basidiomycota	outgroup	PIF1	10	219	507	210
A0A409Y7J2_Panaeolus	A0A409Y7J2	181874	Panaeolus cyanescens	basidiomycota	outgroup	PIF1	162	367	626	206
A0A4Q2DRZ9_Candolleomyces	A0A4Q2DRZ9	2316362	Candolleomyces aberdarensis	basidiomycota	outgroup	PIF1	551	756	1013	206
A0A4S4LHT0_Phellinidium	A0A4S4LHT0	167371	Phellinidium pouzarii	basidiomycota	outgroup	PIF1	186	392	635	207
A0A4U7KPQ9_Sporisorium	A0A4U7KPQ9	280036	Sporisorium graminicola	basidiomycota	outgroup	PIF1	269	476	724	208
A0A4V3XJE3_Antrodiella	A0A4V3XJE3	2447956	Antrodiella citrinella	basidiomycota	outgroup	PIF1	138	344	589	207
A0A5B0N0I5_Puccinia	A0A5B0N0I5	56615	Puccinia graminis f. sp. tritici	basidiomycota	outgroup	PIF1	212	416	719	205
A0A5C3EV21_Pseudozyma	A0A5C3EV21	84751	Pseudozyma flocculosa	basidiomycota	outgroup	PIF1	107	319	718	213
A0A5C3EZA1_Pseudozyma	A0A5C3EZA1	84751	Pseudozyma flocculosa	basidiomycota	outgroup	PIF1	215	419	673	205
A0A5D3AUK3_Cryptococcus	A0A5D3AUK3	2591691	Cryptococcus floricola	basidiomycota	outgroup	PIF1	188	392	655	205
A0A5M6C8X0_Kwoniella	A0A5M6C8X0	1734106	Kwoniella shandongensis	basidiomycota	outgroup	PIF1	126	367	639	242
A0A8H4VJS1_Agrocybe	A0A8H4VJS1	84607	Agrocybe pediades	basidiomycota	outgroup	PIF1	163	368	632	206
A0A8H5B4L3_Psilocybe	A0A8H5B4L3	2480587	Psilocybe cf. subviscida	basidiomycota	outgroup	PIF1	217	423	671	207
A0A8H5GCJ7_Leucocoprinus	A0A8H5GCJ7	201217	Leucocoprinus leucothites	basidiomycota	outgroup	PIF1	172	370	620	199
A0A8H5HQ47_Collybiopsis	A0A8H5HQ47	2823264	Collybiopsis confluens	basidiomycota	outgroup	PIF1	156	359	599	204
A0A8H6T2J5_Mycena	A0A8H6T2J5	658473	Mycena chlorophos (Agaric fungus) (Agaricus chlorophos)	basidiomycota	outgroup	PIF1	145	350	622	206
A0A8H6WB99_Mycena	A0A8H6WB99	2126181	Mycena indigotica	basidiomycota	outgroup	PIF1	145	350	610	206
A0A8H6WYH6_Mycena	A0A8H6WYH6	2733690	Mycena venus	basidiomycota	outgroup	PIF1	75	280	597	206
A0A8H6Z6T2_Mycena	A0A8H6Z6T2	230812	Mycena sanguinolenta	basidiomycota	outgroup	PIF1	136	342	597	207
A0A9P3G3Y6_Phanerochaete	A0A9P3G3Y6	48140	Phanerochaete sordida	basidiomycota	outgroup	PIF1	165	409	691	245
A0A9P3US95_Lyophyllum	A0A9P3US95	47721	Lyophyllum shimeji (Hon-shimeji) (Tricholoma shimeji)	basidiomycota	outgroup	PIF1	166	371	613	206
A0A9Q5HZ83_Sanghuangporus	A0A9Q5HZ83	108892	Sanghuangporus baumii (Phellinus baumii)	basidiomycota	outgroup	PIF1	149	354	602	206
A0AAD2HQZ9_Mycena	A0AAD2HQZ9	2018698	Mycena citricolor	basidiomycota	outgroup	PIF1	38	244	552	207
A0AAD2HTN7_Mycena	A0AAD2HTN7	2018698	Mycena citricolor	basidiomycota	outgroup	PIF1	131	341	626	211
A0AAD5VEU9_Meripilus	A0AAD5VEU9	2056292	Meripilus lineatus	basidiomycota	outgroup	PIF1	135	341	579	207
A0AAD5W3A8_Leucocoprinus	A0AAD5W3A8	56174	Leucocoprinus birnbaumii	basidiomycota	outgroup	PIF1	115	327	629	213
A0AAD5YMS7_Meripilus	A0AAD5YMS7	2056292	Meripilus lineatus	basidiomycota	outgroup	PIF1	135	377	660	243
A0AAD7TYJ6_Trametes	A0AAD7TYJ6	1111947	Trametes cubensis	basidiomycota	outgroup	PIF1	157	362	610	206
A0AAJ8M2S8_Cryptococcus	A0AAJ8M2S8	1295531	Cryptococcus depauperatus CBS 7841	basidiomycota	outgroup	PIF1	106	341	610	236
A0AAW0YQW8_Kwoniella	A0AAW0YQW8	1651941	Kwoniella newhampshirensis	basidiomycota	outgroup	PIF1	118	364	636	247
A0ABP1DQU6_Somion	A0ABP1DQU6	3059160	Somion occarium	basidiomycota	outgroup	PIF1	2	200	515	199
A0ABP1DT00_Somion	A0ABP1DT00	3059160	Somion occarium	basidiomycota	outgroup	PIF1	54	262	577	209
A0ABQ0L4N8_Mycena	A0ABQ0L4N8	658473	Mycena chlorophos (Agaric fungus) (Agaricus chlorophos)	basidiomycota	outgroup	PIF1	1448	1654	1997	207
A0ABQ0M0T4_Mycena	A0ABQ0M0T4	658473	Mycena chlorophos (Agaric fungus) (Agaricus chlorophos)	basidiomycota	outgroup	PIF1	1298	1503	1775	206
A0ABR3BM64_Cryptococcus	A0ABR3BM64	1296105	Cryptococcus tetragattii IND107	basidiomycota	outgroup	PIF1	187	421	691	235
A0ABR5BG99_Cryptococcus	A0ABR5BG99	1296111	Cryptococcus bacillisporus CA1873	basidiomycota	outgroup	PIF1	198	404	669	207
A0ABR5BLN6_Cryptococcus	A0ABR5BLN6	1296103	Cryptococcus gattii EJB2	basidiomycota	outgroup	PIF1	187	421	691	235
A0ABZ1DBQ0_Kwoniella	A0ABZ1DBQ0	564305	Kwoniella shivajii	basidiomycota	outgroup	PIF1	227	440	704	214
A0ABZ2B030_Cryptococcus	A0ABZ2B030	1859122	Cryptococcus decagattii	basidiomycota	outgroup	PIF1	187	421	691	235
E6R3E7_Cryptococcus	E6R3E7	367775	Cryptococcus gattii serotype B (strain WM276 / ATCC MYA-4071) (Filobasidiella gattii) (Cryptococcus bacillisporus)	basidiomycota	outgroup	PIF1	198	404	669	207
G7DW84_Mixia	G7DW84	764103	Mixia osmundae (strain CBS 9802 / IAM 14324 / JCM 22182 / KY 12970)	basidiomycota	outgroup	Mo01427	238	445	702	208
I2G1B8_Ustilago	I2G1B8	120017	Ustilago hordei (Barley covered smut fungus)	basidiomycota	outgroup	PIF1	263	470	717	208
J4I8G7_Fibroporia	J4I8G7	599839	Fibroporia radiculosa	basidiomycota	outgroup	PIF1	62	270	572	209
K1WDM8_Trichosporon	K1WDM8	1220162	Trichosporon asahii var. asahii (strain CBS 8904) (Yeast)	basidiomycota	outgroup	PIF1	173	374	634	202
Q5KKJ1_Cryptococcus	Q5KKJ1	214684	Cryptococcus deneoformans (strain JEC21 / ATCC MYA-565) (Cryptococcus neoformans var. neoformans serotype D)	basidiomycota	outgroup	PIF1	198	404	669	207
R9AGB8_Wallemia	R9AGB8	1299270	Wallemia ichthyophaga (strain EXF-994 / CBS 113033)	basidiomycota	outgroup	PIF1	142	348	614	207
U5H9L9_Microbotryum	U5H9L9	683840	Microbotryum lychnidis-dioicae (strain p1A1 Lamole / MvSl-1064) (Anther smut fungus)	basidiomycota	outgroup	PIF1	260	441	711	182
V2XGD7_Moniliophthora	V2XGD7	1381753	Moniliophthora roreri (strain MCA 2997) (Cocoa frosty pod rot fungus) (Crinipellis roreri)	basidiomycota	outgroup	PIF1	114	325	641	212
V5GHH8_Kalmanozyma	V5GHH8	1365824	Kalmanozyma brasiliensis (strain GHG001) (Yeast) (Pseudozyma brasiliensis)	basidiomycota	outgroup	PIF1	279	486	734	208
A0A0B7G341_Rhizoctonia	A0A0B7G341	1108050	Thanatephorus cucumeris (strain AG1-IB / isolate 7/3/14) (Lettuce bottom rot fungus) (Rhizoctonia solani)	basidiomycota	outgroup	PIF1	135	331	640	197
A0A0K6G754_Rhizoctonia	A0A0K6G754	456999	Rhizoctonia solani	basidiomycota	outgroup	PIF1	633	830	1132	198
A0A0K6GA87_Rhizoctonia	A0A0K6GA87	456999	Rhizoctonia solani	basidiomycota	outgroup	PIF1	56	268	534	213
A0A1Y2IYW8_Trametes	A0A1Y2IYW8	1353009	Trametes coccinea (strain BRFM310) (Pycnoporus coccineus)	basidiomycota	outgroup	PIF1	153	402	706	250
A0A284RAN9_Armillaria	A0A284RAN9	47428	Armillaria ostoyae (Armillaria root rot fungus)	basidiomycota	outgroup	PIF1	153	364	630	212
A0A286UR16_Pyrrhoderma	A0A286UR16	2282107	Pyrrhoderma noxium	basidiomycota	outgroup	PIF1	139	347	635	209
A0A4S4LN17_Bondarzewia	A0A4S4LN17	1095465	Bondarzewia mesenterica	basidiomycota	outgroup	PIF1	140	369	665	230
A0A4S4MSG5_Antrodiella	A0A4S4MSG5	2447956	Antrodiella citrinella	basidiomycota	outgroup	PIF1	101	342	610	242
A0A4Y9YSR9_Dentipellis	A0A4Y9YSR9	205917	Dentipellis fragilis	basidiomycota	outgroup	PIF1	74	282	564	209
A0A8H5M0W8_Tricholomella	A0A8H5M0W8	117010	Tricholomella constricta	basidiomycota	outgroup	PIF1	123	332	632	210
A0A8H6YXU7_Mycena	A0A8H6YXU7	230812	Mycena sanguinolenta	basidiomycota	outgroup	PIF1	121	333	598	213
A0A8H7DCL8_Mycena	A0A8H7DCL8	230812	Mycena sanguinolenta	basidiomycota	outgroup	PIF1	21	228	550	208
A0A9P8AFI1_Marasmius	A0A9P8AFI1	181124	Marasmius oreades (fairy-ring Marasmius)	basidiomycota	outgroup	PIF1	125	335	676	211
A0A9P8AFL8_Marasmius	A0A9P8AFL8	181124	Marasmius oreades (fairy-ring Marasmius)	basidiomycota	outgroup	PIF1	37	247	588	211
A0A9W8ML86_Candolleomyces	A0A9W8ML86	2828524	Candolleomyces eurysporus	basidiomycota	outgroup	H1R20_g2311	567	772	1029	206
A0AAD5UZ43_Meripilus	A0AAD5UZ43	2056292	Meripilus lineatus	basidiomycota	outgroup	PIF1	63	270	575	208
