batch,order,job_name,accession,construct,range,full_len,model_len,n_subst,group,organism
10,917,recq_A0ABQ7SS51,A0ABQ7SS51,full,1-1432,1432,1432,0,euk,Phrynosoma platyrhinos (Desert horned lizard)
10,918,recq_H1DGQ4,H1DGQ4,full,1-735,735,735,0,bac,Odoribacter laneus YIT 12061
10,919,recq_A0ABQ8TJ46,A0ABQ8TJ46,full,1-1296,1296,1296,0,euk,Periplaneta americana (American cockroach) (Blatta americana)
10,920,recq_H5TEM7,H5TEM7,full,1-742,742,742,0,bac,Glaciecola punicea ACAM 611
10,921,recq_A0ABQ9FHQ4,A0ABQ9FHQ4,full,1-1086,1086,1086,0,euk,Tegillarca granosa (Malaysian cockle) (Anadara granosa)
10,922,recq_H6LKN8,H6LKN8,full,1-739,739,739,0,bac,Acetobacterium woodii (strain ATCC 29683 / DSM 1030 / JCM 2381 / KCTC 1655 / WB1)
10,923,recq_A0ABR1KU71,A0ABR1KU71,full,1-1757,1757,1757,0,euk,Phyllosticta citriasiana
10,924,recq_H6SJH5,H6SJH5,full,1-676,676,676,0,bac,Pararhodospirillum photometricum DSM 122
10,925,recq_A0ABR3PAE4,A0ABR3PAE4,full,1-1602,1602,1602,0,euk,Neodothiora populina
10,926,recq_H9UK99,H9UK99,full,1-658,658,658,0,bac,Spirochaeta africana (strain ATCC 700263 / DSM 8902 / Z-7692)
10,927,recq_A0ABR4C4Q0,A0ABR4C4Q0,full,1-1777,1777,1777,0,euk,Oculimacula yallundae
10,928,recq_I0IE31,I0IE31,full,1-657,657,657,0,bac,Phycisphaera mikurensis (strain DSM 103959 / KCTC 22515 / NBRC 102666 / FYK2301M01)
10,929,recq_A0ABY6LBX4,A0ABY6LBX4,full,1-2459,2459,2459,0,euk,Cordylochernes scorpioides
10,930,recq_I3CBK8,I3CBK8,full,1-733,733,733,0,bac,Beggiatoa alba B18LD
10,931,recq_A0ABY7DQU7,A0ABY7DQU7,full,1-1339,1339,1339,0,euk,Mya arenaria (Soft-shell clam)
10,932,recq_I4AQK9,I4AQK9,full,1-729,729,729,0,bac,Bernardetia litoralis (strain ATCC 23117 / DSM 6794 / NBRC 15988 / NCIMB 1366 / Fx l1 / Sio-4) (Flexibacter litoralis)
10,933,recq_A0ACB8SWT7,A0ACB8SWT7,full,1-1173,1173,1173,0,euk,Artomyces pyxidatus
10,934,recq_K0B373,K0B373,full,1-734,734,734,0,bac,Gottschalkia acidurici (strain ATCC 7906 / DSM 604 / BCRC 14475 / CIP 104303 / KCTC 5404 / NCIMB 10678 / 9a) (Clostridium acidurici)
10,935,recq_A0ACB8WU42,A0ACB8WU42,full,1-3048,3048,3048,0,euk,Scortum barcoo (barcoo grunter)
10,936,recq_K0YJX6,K0YJX6,full,1-716,716,716,0,bac,Slackia piriformis YIT 12062
10,937,recq_A0ACB9NZB5,A0ACB9NZB5,full,1-1190,1190,1190,0,euk,Melastoma candidum
10,938,recq_K1MF24,K1MF24,full,1-722,722,722,0,bac,Facklamia hominis CCUG 36813
10,939,recq_A0ACB9ZCH0,A0ACB9ZCH0,full,1-1799,1799,1799,0,euk,Hypoxylon rubiginosum
10,940,recq_K2K1Q1,K2K1Q1,full,1-624,624,624,0,bac,Idiomarina xiamenensis 10-D-4
10,941,recq_A0ACC0AL70,A0ACC0AL70,full,1-1234,1234,1234,0,euk,Catharanthus roseus (Madagascar periwinkle) (Vinca rosea)
10,942,recq_K6VN58,K6VN58,full,1-643,643,643,0,bac,Austwickia chelonae NBRC 105200
10,943,recq_A0ACC0VET1,A0ACC0VET1,full,1-1703,1703,1703,0,euk,Trichothecium roseum
10,944,recq_K9TME6,K9TME6,full,1-836,836,836,0,bac,Oxynema acuminatum PCC 6304
10,945,recq_A0ACC1CUN0,A0ACC1CUN0,full,1-1341,1341,1341,0,euk,Dendrolimus kikuchii
10,946,recq_K9U8N6,K9U8N6,full,1-708,708,708,0,bac,Chroococcidiopsis thermalis (strain PCC 7203)
10,947,recq_A0ACC1Y161,A0ACC1Y161,full,1-1219,1219,1219,0,euk,Melia azedarach (Chinaberry tree)
10,948,recq_K9UPW5,K9UPW5,full,1-743,743,743,0,bac,Chamaesiphon minutus (strain ATCC 27169 / PCC 6605)
10,949,recq_A0ACC2NJ08,A0ACC2NJ08,full,1-1393,1393,1393,0,euk,Eretmocerus hayati
10,950,recq_K9W4C4,K9W4C4,full,1-728,728,728,0,bac,Crinalium epipsammum PCC 9333
10,951,recq_A0ACC2UP63,A0ACC2UP63,full,1-1090,1090,1090,0,euk,Entomophthora muscae
10,952,recq_K9WB97,K9WB97,full,1-757,757,757,0,bac,Allocoleopsis franciscana PCC 7113
10,953,recq_A0ACD0P8K2,A0ACD0P8K2,full,1-1362,1362,1362,0,euk,Violaceomyces palustris
10,954,recq_K9XW22,K9XW22,full,1-708,708,708,0,bac,Stanieria cyanosphaera (strain ATCC 29371 / PCC 7437)
10,955,recq_B3RTQ9,B3RTQ9,full,1-1020,1020,1020,0,euk,Trichoplax adhaerens (Trichoplax reptans)
10,956,recq_K9YMT5,K9YMT5,full,1-713,713,713,0,bac,Cyanobacterium stanieri (strain ATCC 29140 / PCC 7202)
10,957,recq_B7FSW6,B7FSW6,full,1-504,504,504,0,euk,Phaeodactylum tricornutum (strain CCAP 1055/1)
10,958,recq_L0F6J6,L0F6J6,full,1-748,748,748,0,bac,Desulfitobacterium dichloroeliminans (strain LMG P-21439 / DCA1)
10,959,recq_C1GRE2,C1GRE2,full,1-1563,1563,1563,0,euk,Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)
10,960,recq_L8N4U5,L8N4U5,full,1-769,769,769,0,bac,Pseudanabaena biceps PCC 7429
10,961,recq_C1MJ02,C1MJ02,full,1-581,581,581,0,euk,Micromonas pusilla (strain CCMP1545) (Picoplanktonic green alga)
10,962,recq_M1ZBX2,M1ZBX2,full,1-722,722,722,0,bac,[Clostridium] ultunense Esp
10,963,recq_C4M4V5,C4M4V5,full,1-1182,1182,1182,0,euk,Entamoeba histolytica (strain ATCC 30459 / HM-1:IMSS / ABRM)
10,964,recq_M5RUY2,M5RUY2,full,1-1079,1079,1079,0,bac,Rhodopirellula maiorica SM1
10,965,recq_D8QR38,D8QR38,full,1-935,935,935,0,euk,Selaginella moellendorffii (Gemmiferous spikemoss) (Kungiselaginella moellendorffii)
10,966,recq_M7P128,M7P128,full,1-727,727,727,0,bac,Cesiribacter andamanensis AMV16
10,967,recq_E3KU02,E3KU02,full,1-1231,1231,1231,0,euk,Puccinia graminis f. sp. tritici (strain CRL 75-36-700-3 / race SCCL) (Black stem rust fungus)
10,968,recq_N1VW30,N1VW30,full,1-636,636,636,0,bac,Leptospira terpstrae serovar Hualin str. LT 11-33 = ATCC 700639
10,969,recq_E4XCN9,E4XCN9,full,1-1189,1189,1189,0,euk,Oikopleura dioica (Tunicate)
10,970,recq_O34748,O34748,full,1-591,591,591,0,bac,Bacillus subtilis (strain 168)
10,971,recq_E5A4D8,E5A4D8,full,1-1753,1753,1753,0,euk,Leptosphaeria maculans (strain JN3 / isolate v23.1.3 / race Av1-4-5-6-7-8) (Blackleg fungus) (Phoma lingam)
10,972,recq_P40724,P40724,full,1-609,609,609,0,bac,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
10,973,recq_F1RX70,F1RX70,full,1-1466,1466,1466,0,euk,Sus scrofa (Pig)
10,974,recq_Q0AQ55,Q0AQ55,full,1-616,616,616,0,bac,Maricaulis maris (strain MCS10) (Caulobacter maris)
10,975,recq_F4PT39,F4PT39,full,1-926,926,926,0,euk,Cavenderia fasciculata (Slime mold) (Dictyostelium fasciculatum)
10,976,recq_Q0EW04,Q0EW04,full,1-724,724,724,0,bac,Mariprofundus ferrooxydans PV-1
10,977,recq_F4R3Q5,F4R3Q5,full,1-498,498,498,0,euk,Melampsora larici-populina (strain 98AG31 / pathotype 3-4-7) (Poplar leaf rust fungus)
10,978,recq_Q186Q8,Q186Q8,full,1-827,827,827,0,bac,Clostridioides difficile (strain 630) (Peptoclostridium difficile)
10,979,recq_F6RXI0,F6RXI0,full,1-1451,1451,1451,0,euk,Monodelphis domestica (Gray short-tailed opossum)
10,980,recq_Q1YQ86,Q1YQ86,full,1-607,607,607,0,bac,gamma proteobacterium HTCC2207
10,981,recq_F6Z6H7,F6Z6H7,full,1-1194,1194,1194,0,euk,Ciona intestinalis (Transparent sea squirt) (Ascidia intestinalis)
10,982,recq_Q2LQI6,Q2LQI6,full,1-619,619,619,0,bac,Syntrophus aciditrophicus (strain SB)
10,983,recq_F7CIS0,F7CIS0,full,1-1555,1555,1555,0,euk,Ornithorhynchus anatinus (Duckbill platypus)
10,984,recq_Q2NQG3,Q2NQG3,full,1-625,625,625,0,bac,Sodalis glossinidius (strain morsitans)
10,985,recq_G0WFT3,G0WFT3,full,1-1434,1434,1434,0,euk,Naumovozyma dairenensis (strain ATCC 10597 / BCRC 20456 / CBS 421 / NBRC 0211 / NRRL Y-12639) (Saccharomyces dairenensis)
10,986,recq_Q2SQJ7,Q2SQJ7,full,1-603,603,603,0,bac,Hahella chejuensis (strain KCTC 2396)
10,987,recq_G1PQL6,G1PQL6,full,1-1410,1410,1410,0,euk,Myotis lucifugus (Little brown bat)
10,988,recq_Q2VZB7,Q2VZB7,full,1-620,620,620,0,bac,Paramagnetospirillum magneticum (strain ATCC 700264 / AMB-1) (Magnetospirillum magneticum)
10,989,recq_G1T6H2,G1T6H2,full,1-1414,1414,1414,0,euk,Oryctolagus cuniculus (Rabbit)
10,990,recq_Q7NHA8,Q7NHA8,full,1-746,746,746,0,bac,Gloeobacter violaceus (strain ATCC 29082 / PCC 7421)
10,991,recq_G3SU95,G3SU95,full,1-1410,1410,1410,0,euk,Loxodonta africana (African elephant)
10,992,recq_Q89XR5,Q89XR5,full,1-670,670,670,0,bac,Bradyrhizobium diazoefficiens (strain JCM 10833 / BCRC 13528 / IAM 13628 / NBRC 14792 / USDA 110)
10,993,recq_G3W1C2,G3W1C2,full,1-1445,1445,1445,0,euk,Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)
10,994,recq_Q9CL21,Q9CL21,full,1-632,632,632,0,bac,Pasteurella multocida (strain Pm70)
10,995,recq_G7E9W7,G7E9W7,full,1-1229,1229,1229,0,euk,Mixia osmundae (strain CBS 9802 / IAM 14324 / JCM 22182 / KY 12970)
10,996,recq_S0FV63,S0FV63,full,1-734,734,734,0,bac,Desulfotignum phosphitoxidans DSM 13687
10,997,recq_H0EDI4,H0EDI4,full,1-855,855,855,0,euk,Glarea lozoyensis (strain ATCC 74030 / MF5533)
10,998,recq_U5D866,U5D866,full,1-805,805,805,0,bac,Rubidibacter lacunae KORDI 51-2
10,999,recq_H0UZQ5,H0UZQ5,full,1-1462,1462,1462,0,euk,Cavia porcellus (Guinea pig)
11,1000,recq_V4RMN6,V4RMN6,full,1-608,608,608,0,bac,Lutibaculum baratangense AMV1
11,1001,recq_H0WSN6,H0WSN6,full,1-1401,1401,1401,0,euk,Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)
11,1002,recq_V5SG65,V5SG65,full,1-749,749,749,0,bac,Hyphomicrobium nitrativorans NL23
11,1003,recq_H0YU56,H0YU56,full,1-1449,1449,1449,0,euk,Taeniopygia guttata (Zebra finch) (Poephila guttata)
11,1004,recq_W4MBW4,W4MBW4,full,1-725,725,725,0,bac,Candidatus Entotheonella gemina
11,1005,recq_H9G760,H9G760,full,1-1351,1351,1351,0,euk,Anolis carolinensis (Green anole) (American chameleon)
11,1006,recq_J3NJA8,J3NJA8,full,1-1754,1754,1754,0,euk,Gaeumannomyces tritici (strain R3-111a-1) (Wheat and barley take-all root rot fungus) (Gaeumannomyces graminis var. tritici)
11,1007,recq_J4I339,J4I339,full,1-1116,1116,1116,0,euk,Fibroporia radiculosa
11,1008,recq_J9DBI0,J9DBI0,full,1-1768,1768,1768,0,euk,Edhazardia aedis (strain USNM 41457) (Microsporidian parasite)
11,1009,recq_K7FS17,K7FS17,full,1-557,557,557,0,euk,Pelodiscus sinensis (Chinese softshell turtle) (Trionyx sinensis)
11,1010,recq_L2GLL1,L2GLL1,full,1-733,733,733,0,euk,Vittaforma corneae (strain ATCC 50505) (Microsporidian parasite) (Nosema corneum)
11,1011,recq_L2GS59,L2GS59,full,1-955,955,955,0,euk,Vavraia culicis subsp. floridensis (Microsporidian parasite) (Vavraia culicis (isolate floridensis))
11,1012,recq_L5KKB3,L5KKB3,full,1-1213,1213,1213,0,euk,Pteropus alecto (Black flying fox)
11,1013,recq_L8GS10,L8GS10,full,1-621,621,621,0,euk,Acanthamoeba castellanii (strain ATCC 30010 / Neff)
11,1014,recq_L9KNT5,L9KNT5,full,1-1266,1266,1266,0,euk,Tupaia chinensis (Chinese tree shrew) (Tupaia belangeri chinensis)
11,1015,recq_M1VWJ7,M1VWJ7,full,1-1751,1751,1751,0,euk,Claviceps purpurea (strain 20.1) (Ergot fungus) (Sphacelia segetum)
11,1016,recq_M7BVE0,M7BVE0,full,1-1235,1235,1235,0,euk,Chelonia mydas (Green sea-turtle) (Chelonia agassizi)
11,1017,recq_M7NLA0,M7NLA0,full,1-1212,1212,1212,0,euk,Pneumocystis murina (strain B123) (Mouse pneumocystis pneumonia agent) (Pneumocystis carinii f. sp. muris)
11,1018,recq_M7TFJ2,M7TFJ2,full,1-821,821,821,0,euk,Eutypa lata (strain UCR-EL1) (Grapevine dieback disease fungus) (Eutypa armeniacae)
11,1019,recq_N1PG42,N1PG42,full,1-1189,1189,1189,0,euk,Dothistroma septosporum (strain NZE10 / CBS 128990) (Red band needle blight fungus) (Mycosphaerella pini)
11,1020,recq_O88700,O88700,full,1-1416,1416,1416,0,euk,Mus musculus (Mouse)
11,1021,recq_O93530,O93530,full,1-1436,1436,1436,0,euk,Xenopus laevis (African clawed frog)
11,1022,recq_Q09811,Q09811,full,1-1328,1328,1328,0,euk,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)
11,1023,recq_Q19546,Q19546,full,1-1056,1056,1056,0,euk,Caenorhabditis elegans
11,1024,recq_Q23ED9,Q23ED9,full,1-1198,1198,1198,0,euk,Tetrahymena thermophila (strain SB210)
11,1025,recq_Q4N265,Q4N265,full,1-1044,1044,1044,0,euk,Theileria parva (East coast fever infection agent)
11,1026,recq_Q54DM3,Q54DM3,full,1-1259,1259,1259,0,euk,Dictyostelium discoideum (Social amoeba)
11,1027,recq_Q5A5R4,Q5A5R4,full,1-1189,1189,1189,0,euk,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)
11,1028,recq_Q5RF63,Q5RF63,full,1-649,649,649,0,euk,Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)
11,1029,recq_Q8ILG5,Q8ILG5,full,1-1440,1440,1440,0,euk,Plasmodium falciparum (isolate 3D7)
11,1030,recq_Q8L840,Q8L840,full,1-1188,1188,1188,0,euk,Arabidopsis thaliana (Mouse-ear cress)
11,1031,recq_Q8SRI7,Q8SRI7,full,1-766,766,766,0,euk,Encephalitozoon cuniculi (strain GB-M1) (Microsporidian parasite)
11,1032,recq_Q9I920,Q9I920,full,1-1183,1183,1183,0,euk,Gallus gallus (Chicken)
11,1033,recq_Q9VGI8,Q9VGI8,full,1-1487,1487,1487,0,euk,Drosophila melanogaster (Fruit fly)
11,1034,recq_R4XFC6,R4XFC6,full,1-1455,1455,1455,0,euk,Taphrina deformans (strain PYCC 5710 / ATCC 11124 / CBS 356.35 / IMI 108563 / JCM 9778 / NBRC 8474) (Peach leaf curl fungus) (Lalaria deformans)
11,1035,recq_R7Z401,R7Z401,full,1-1754,1754,1754,0,euk,Coniosporium apollinis (strain CBS 100218) (Rock-inhabiting black yeast)
11,1036,recq_R8BF09,R8BF09,full,1-890,890,890,0,euk,Phaeoacremonium minimum (strain UCR-PA7) (Esca disease fungus) (Togninia minima)
11,1037,recq_R9ALK2,R9ALK2,full,1-1160,1160,1160,0,euk,Wallemia ichthyophaga (strain EXF-994 / CBS 113033)
11,1038,recq_T1FQZ1,T1FQZ1,full,1-819,819,819,0,euk,Helobdella robusta (Californian leech)
11,1039,recq_T1KJR4,T1KJR4,full,1-1054,1054,1054,0,euk,Tetranychus urticae (Two-spotted spider mite)
11,1040,recq_U1HTB6,U1HTB6,full,1-1698,1698,1698,0,euk,Endocarpon pusillum (strain Z07020 / HMAS-L-300199) (Lichen-forming fungus)
11,1041,recq_U4LPC5,U4LPC5,full,1-1727,1727,1727,0,euk,Pyronema omphalodes (strain CBS 100304) (Pyronema confluens)
11,1042,recq_U7PQV4,U7PQV4,full,1-1870,1870,1870,0,euk,Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)
11,1043,recq_V2YAR4,V2YAR4,full,1-957,957,957,0,euk,Moniliophthora roreri (strain MCA 2997) (Cocoa frosty pod rot fungus) (Crinipellis roreri)
11,1044,recq_V3ZEN8,V3ZEN8,full,1-673,673,673,0,euk,Lottia gigantea (Giant owl limpet)
11,1045,recq_V5FNS9,V5FNS9,full,1-1567,1567,1567,0,euk,Paecilomyces variotii (strain NBRC 109023 / No. 5) (Byssochlamys spectabilis)
11,1046,recq_W1NSM6,W1NSM6,full,1-1275,1275,1275,0,euk,Amborella trichopoda
11,1047,recq_W1QC66,W1QC66,full,1-1277,1277,1277,0,euk,Ogataea parapolymorpha (strain ATCC 26012 / BCRC 20466 / JCM 22074 / NRRL Y-7560 / DL-1) (Yeast) (Hansenula polymorpha)
11,1048,recq_W4KRR9,W4KRR9,full,1-868,868,868,0,euk,Heterobasidion irregulare (strain TC 32-1)
11,1049,recq_W9RMQ1,W9RMQ1,full,1-1088,1088,1088,0,euk,Morus notabilis
11,1050,recq_X6PCV1,X6PCV1,full,1-1011,1011,1011,0,euk,Reticulomyxa filosa
