batch,order,job_name,accession,construct,range,full_len,model_len,n_subst,group,organism
9,845,pif1_B6K513,B6K513,full,1-807,807,807,0,ascomycota,Schizosaccharomyces japonicus (strain yFS275 / FY16936) (Fission yeast)
9,846,pif1_B6Q6C2,B6Q6C2,full,1-802,802,802,0,ascomycota,Talaromyces marneffei (strain ATCC 18224 / CBS 334.59 / QM 7333) (Penicillium marneffei)
9,847,pif1_B8LYE9,B8LYE9,full,1-808,808,808,0,ascomycota,Talaromyces stipitatus (strain ATCC 10500 / CBS 375.48 / QM 6759 / NRRL 1006) (Penicillium stipitatum)
9,848,pif1_B9WKK1,B9WKK1,full,1-588,588,588,0,ascomycota,Candida dubliniensis (strain CD36 / ATCC MYA-646 / CBS 7987 / NCPF 3949 / NRRL Y-17841) (Yeast)
9,849,pif1_B9WMD7,B9WMD7,full,1-907,907,907,0,ascomycota,Candida dubliniensis (strain CD36 / ATCC MYA-646 / CBS 7987 / NCPF 3949 / NRRL Y-17841) (Yeast)
9,850,pif1_C0NFA5,C0NFA5,full,1-794,794,794,0,ascomycota,Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)
9,851,pif1_C1GI25,C1GI25,full,1-797,797,797,0,ascomycota,Paracoccidioides brasiliensis (strain Pb18)
9,852,pif1_C1GVB7,C1GVB7,full,1-797,797,797,0,ascomycota,Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)
9,853,pif1_C4JUZ0,C4JUZ0,full,1-1465,1465,1465,0,ascomycota,Uncinocarpus reesii (strain UAMH 1704) (Gymnoascus siglerae)
9,854,pif1_C4R014,C4R014,full,1-736,736,736,0,ascomycota,Komagataella phaffii (strain GS115 / ATCC 20864) (Yeast) (Pichia pastoris)
9,855,pif1_C4R0P2,C4R0P2,full,1-797,797,797,0,ascomycota,Komagataella phaffii (strain GS115 / ATCC 20864) (Yeast) (Pichia pastoris)
9,856,pif1_C4Y757,C4Y757,full,1-640,640,640,0,ascomycota,Clavispora lusitaniae (strain ATCC 42720) (Yeast) (Candida lusitaniae)
9,857,pif1_C4YMF4,C4YMF4,full,1-906,906,906,0,ascomycota,Candida albicans (strain WO-1) (Yeast)
9,858,pif1_C4YNB1,C4YNB1,full,1-596,596,596,0,ascomycota,Candida albicans (strain WO-1) (Yeast)
9,859,pif1_C5DFL7,C5DFL7,full,1-899,899,899,0,ascomycota,Lachancea thermotolerans (strain ATCC 56472 / CBS 6340 / NRRL Y-8284) (Yeast) (Kluyveromyces thermotolerans)
9,860,pif1_C5DM92,C5DM92,full,1-693,693,693,0,ascomycota,Lachancea thermotolerans (strain ATCC 56472 / CBS 6340 / NRRL Y-8284) (Yeast) (Kluyveromyces thermotolerans)
9,861,pif1_C5DS62,C5DS62,full,1-864,864,864,0,ascomycota,Zygosaccharomyces rouxii (strain ATCC 2623 / CBS 732 / NBRC 1130 / NCYC 568 / NRRL Y-229)
9,862,pif1_C5E0W3,C5E0W3,full,1-642,642,642,0,ascomycota,Zygosaccharomyces rouxii (strain ATCC 2623 / CBS 732 / NBRC 1130 / NCYC 568 / NRRL Y-229)
9,863,pif1_C5FMN5,C5FMN5,full,1-780,780,780,0,ascomycota,Arthroderma otae (strain ATCC MYA-4605 / CBS 113480) (Microsporum canis)
9,864,pif1_C5M8S6,C5M8S6,full,1-558,558,558,0,ascomycota,Candida tropicalis (strain ATCC MYA-3404 / T1) (Yeast)
9,865,pif1_C5MAG5,C5MAG5,full,1-781,781,781,0,ascomycota,Candida tropicalis (strain ATCC MYA-3404 / T1) (Yeast)
9,866,pif1_D4B4E8,D4B4E8,full,1-780,780,780,0,ascomycota,Arthroderma benhamiae (strain ATCC MYA-4681 / CBS 112371) (Trichophyton mentagrophytes)
9,867,pif1_D4DAK6,D4DAK6,full,1-780,780,780,0,ascomycota,Trichophyton verrucosum (strain HKI 0517)
9,868,pif1_E3Q2W0,E3Q2W0,full,1-839,839,839,0,ascomycota,Colletotrichum graminicola (strain M1.001 / M2 / FGSC 10212) (Maize anthracnose fungus) (Glomerella graminicola)
9,869,pif1_E3S321,E3S321,full,1-782,782,782,0,ascomycota,Pyrenophora teres f. teres (strain 0-1) (Barley net blotch fungus) (Drechslera teres f. teres)
9,870,pif1_E4V3W1,E4V3W1,full,1-760,760,760,0,ascomycota,Arthroderma gypseum (strain ATCC MYA-4604 / CBS 118893) (Microsporum gypseum)
9,871,pif1_E9DY51,E9DY51,full,1-915,915,915,0,ascomycota,Metarhizium acridum (strain CQMa 102)
9,872,pif1_E9ETX6,E9ETX6,full,1-813,813,813,0,ascomycota,Metarhizium robertsii (strain ARSEF 23 / ATCC MYA-3075) (Metarhizium anisopliae (strain ARSEF 23))
9,873,pif1_F0XHJ8,F0XHJ8,full,1-819,819,819,0,ascomycota,Grosmannia clavigera (strain kw1407 / UAMH 11150) (Blue stain fungus) (Graphiocladiella clavigera)
9,874,pif1_F2PR25,F2PR25,full,1-794,794,794,0,ascomycota,Trichophyton equinum (strain ATCC MYA-4606 / CBS 127.97) (Horse ringworm fungus)
9,875,pif1_F2QT11,F2QT11,full,1-794,794,794,0,ascomycota,Komagataella phaffii (strain ATCC 76273 / CBS 7435 / CECT 11047 / NRRL Y-11430 / Wegner 21-1) (Yeast) (Pichia pastoris)
9,876,pif1_F2S1K4,F2S1K4,full,1-753,753,753,0,ascomycota,Trichophyton tonsurans (strain CBS 112818) (Scalp ringworm fungus)
9,877,pif1_F2T115,F2T115,full,1-780,780,780,0,ascomycota,Trichophyton rubrum (strain ATCC MYA-4607 / CBS 118892) (Athlete's foot fungus)
9,878,pif1_F7VS34,F7VS34,full,1-932,932,932,0,ascomycota,Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell)
9,879,pif1_G0S6L7,G0S6L7,full,1-809,809,809,0,ascomycota,Thermochaetoides thermophila (strain DSM 1495 / CBS 144.50 / DAOM 24625 / IMI 039719) (Chaetomium thermophilum)
9,880,pif1_G0V5V7,G0V5V7,full,1-870,870,870,0,ascomycota,Naumovozyma castellii (Yeast) (Saccharomyces castellii)
9,881,pif1_G0V6X7,G0V6X7,full,1-761,761,761,0,ascomycota,Naumovozyma castellii (Yeast) (Saccharomyces castellii)
9,882,pif1_G0W9L4,G0W9L4,full,1-759,759,759,0,ascomycota,Naumovozyma dairenensis (strain ATCC 10597 / BCRC 20456 / CBS 421 / NBRC 0211 / NRRL Y-12639) (Saccharomyces dairenensis)
9,883,pif1_G0WAI2,G0WAI2,full,1-854,854,854,0,ascomycota,Naumovozyma dairenensis (strain ATCC 10597 / BCRC 20456 / CBS 421 / NBRC 0211 / NRRL Y-12639) (Saccharomyces dairenensis)
9,884,pif1_G1WZ06,G1WZ06,full,1-947,947,947,0,ascomycota,Arthrobotrys oligospora (strain ATCC 24927 / CBS 115.81 / DSM 1491) (Nematode-trapping fungus) (Didymozoophaga oligospora)
9,885,pif1_G3JM88,G3JM88,full,1-853,853,853,0,ascomycota,Cordyceps militaris (strain CM01) (Caterpillar fungus)
9,886,pif1_G4N540,G4N540,full,1-864,864,864,0,ascomycota,Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) (Rice blast fungus) (Magnaporthe oryzae)
9,887,pif1_G8BBJ1,G8BBJ1,full,1-643,643,643,0,ascomycota,Candida parapsilosis (strain CDC 317 / ATCC MYA-4646) (Yeast) (Monilia parapsilosis)
9,888,pif1_G8BK92,G8BK92,full,1-797,797,797,0,ascomycota,Candida parapsilosis (strain CDC 317 / ATCC MYA-4646) (Yeast) (Monilia parapsilosis)
9,889,pif1_G8BQC5,G8BQC5,full,1-948,948,948,0,ascomycota,Tetrapisispora phaffii (strain ATCC 24235 / CBS 4417 / NBRC 1672 / NRRL Y-8282 / UCD 70-5) (Yeast) (Fabospora phaffii)
9,890,pif1_G8BSI5,G8BSI5,full,1-748,748,748,0,ascomycota,Tetrapisispora phaffii (strain ATCC 24235 / CBS 4417 / NBRC 1672 / NRRL Y-8282 / UCD 70-5) (Yeast) (Fabospora phaffii)
9,891,pif1_G8JMQ5,G8JMQ5,full,1-884,884,884,0,ascomycota,Eremothecium cymbalariae (strain CBS 270.75 / DBVPG 7215 / KCTC 17166 / NRRL Y-17582) (Yeast)
9,892,pif1_G8JWH4,G8JWH4,full,1-730,730,730,0,ascomycota,Eremothecium cymbalariae (strain CBS 270.75 / DBVPG 7215 / KCTC 17166 / NRRL Y-17582) (Yeast)
9,893,pif1_G8Y8Q1,G8Y8Q1,full,1-775,775,775,0,ascomycota,Pichia sorbitophila (strain ATCC MYA-4447 / BCRC 22081 / CBS 7064 / NBRC 10061 / NRRL Y-12695) (Hybrid yeast)
9,894,pif1_G8YJN4,G8YJN4,full,1-677,677,677,0,ascomycota,Pichia sorbitophila (strain ATCC MYA-4447 / BCRC 22081 / CBS 7064 / NBRC 10061 / NRRL Y-12695) (Hybrid yeast)
9,895,pif1_G8ZST6,G8ZST6,full,1-949,949,949,0,ascomycota,Torulaspora delbrueckii (Yeast) (Candida colliculosa)
9,896,pif1_G8ZVF0,G8ZVF0,full,1-669,669,669,0,ascomycota,Torulaspora delbrueckii (Yeast) (Candida colliculosa)
9,897,pif1_H0GH54,H0GH54,full,1-723,723,723,0,ascomycota,Saccharomyces cerevisiae x Saccharomyces kudriavzevii (strain VIN7) (Yeast)
9,898,pif1_H0GLS5,H0GLS5,full,1-859,859,859,1,ascomycota,Saccharomyces cerevisiae x Saccharomyces kudriavzevii (strain VIN7) (Yeast)
9,899,pif1_H2AVD6,H2AVD6,full,1-702,702,702,0,ascomycota,Kazachstania africana (strain ATCC 22294 / BCRC 22015 / CBS 2517 / CECT 1963 / NBRC 1671 / NRRL Y-8276) (Yeast) (Kluyveromyces africanus)
10,900,pif1_H2AZM3,H2AZM3,full,1-823,823,823,0,ascomycota,Kazachstania africana (strain ATCC 22294 / BCRC 22015 / CBS 2517 / CECT 1963 / NBRC 1671 / NRRL Y-8276) (Yeast) (Kluyveromyces africanus)
10,901,pif1_H6BKX2,H6BKX2,full,1-798,798,798,0,ascomycota,Exophiala dermatitidis (strain ATCC 34100 / CBS 525.76 / NIH/UT8656) (Black yeast) (Wangiella dermatitidis)
10,902,pif1_H8WVI4,H8WVI4,full,1-643,643,643,0,ascomycota,Candida orthopsilosis (strain 90-125) (Yeast)
10,903,pif1_H8XAL7,H8XAL7,full,1-933,933,933,0,ascomycota,Candida orthopsilosis (strain 90-125) (Yeast)
10,904,pif1_I2H165,I2H165,full,1-717,717,717,0,ascomycota,Henningerozyma blattae (strain ATCC 34711 / CBS 6284 / DSM 70876 / NBRC 10599 / NRRL Y-10934 / UCD 77-7) (Yeast) (Tetrapisispora blattae)
10,905,pif1_I2H566,I2H566,full,1-854,854,854,0,ascomycota,Henningerozyma blattae (strain ATCC 34711 / CBS 6284 / DSM 70876 / NBRC 10599 / NRRL Y-10934 / UCD 77-7) (Yeast) (Tetrapisispora blattae)
10,906,pif1_J3NIB7,J3NIB7,full,1-784,784,784,0,ascomycota,Gaeumannomyces tritici (strain R3-111a-1) (Wheat and barley take-all root rot fungus) (Gaeumannomyces graminis var. tritici)
10,907,pif1_J5JW44,J5JW44,full,1-798,798,798,0,ascomycota,Beauveria bassiana (strain ARSEF 2860) (White muscardine disease fungus) (Tritirachium shiotae)
10,908,pif1_J6EEG6,J6EEG6,full,1-721,721,721,0,ascomycota,Saccharomyces kudriavzevii (strain ATCC MYA-4449 / AS 2.2408 / CBS 8840 / NBRC 1802 / NCYC 2889) (Yeast)
10,909,pif1_J7S460,J7S460,full,1-719,719,719,0,ascomycota,Huiozyma naganishii (strain ATCC MYA-139 / BCRC 22969 / CBS 8797 / KCTC 17520 / NBRC 10181 / NCYC 3082 / Yp74L-3) (Yeast) (Kazachstania naganishii)
10,910,pif1_J7S6X7,J7S6X7,full,1-853,853,853,0,ascomycota,Huiozyma naganishii (strain ATCC MYA-139 / BCRC 22969 / CBS 8797 / KCTC 17520 / NBRC 10181 / NCYC 3082 / Yp74L-3) (Yeast) (Kazachstania naganishii)
10,911,pif1_J8PMR0,J8PMR0,full,1-725,725,725,0,ascomycota,Saccharomyces arboricola (strain H-6 / AS 2.3317 / CBS 10644) (Yeast)
10,912,pif1_K0KM86,K0KM86,full,1-1022,1022,1022,0,ascomycota,Wickerhamomyces ciferrii (strain ATCC 14091 / BCRC 22168 / CBS 111 / JCM 3599 / NBRC 0793 / NRRL Y-1031 F-60-10) (Yeast) (Pichia ciferrii)
10,913,pif1_K0KZ61,K0KZ61,full,1-747,747,747,0,ascomycota,Wickerhamomyces ciferrii (strain ATCC 14091 / BCRC 22168 / CBS 111 / JCM 3599 / NBRC 0793 / NRRL Y-1031 F-60-10) (Yeast) (Pichia ciferrii)
10,914,pif1_K1WPA9,K1WPA9,full,1-873,873,873,0,ascomycota,Marssonina brunnea f. sp. multigermtubi (strain MB_m1) (Marssonina leaf spot fungus)
10,915,pif1_K3UQF6,K3UQF6,full,1-821,821,821,0,ascomycota,Fusarium pseudograminearum (strain CS3096) (Wheat and barley crown-rot fungus)
10,916,pif1_K9GB17,K9GB17,full,1-720,720,720,0,ascomycota,Penicillium digitatum (strain PHI26 / CECT 20796) (Green mold)
10,917,pif1_L2G0F7,L2G0F7,full,1-853,853,853,0,ascomycota,Colletotrichum fructicola (strain Nara gc5) (Anthracnose fungus) (Colletotrichum gloeosporioides (strain Nara gc5))
10,918,pif1_L8FZR6,L8FZR6,full,1-955,955,955,0,ascomycota,Pseudogymnoascus destructans (strain ATCC MYA-4855 / 20631-21) (Bat white-nose syndrome fungus) (Geomyces destructans)
10,919,pif1_M1WCW3,M1WCW3,full,1-800,800,800,0,ascomycota,Claviceps purpurea (strain 20.1) (Ergot fungus) (Sphacelia segetum)
10,920,pif1_M3IP21,M3IP21,full,1-759,759,759,0,ascomycota,Candida maltosa (strain Xu316) (Yeast)
10,921,pif1_M3JT10,M3JT10,full,1-550,550,550,0,ascomycota,Candida maltosa (strain Xu316) (Yeast)
10,922,pif1_M7P7M8,M7P7M8,full,1-801,801,801,0,ascomycota,Pneumocystis murina (strain B123) (Mouse pneumocystis pneumonia agent) (Pneumocystis carinii f. sp. muris)
10,923,pif1_N1J746,N1J746,full,1-830,830,830,0,ascomycota,Blumeria graminis f. sp. hordei (strain DH14) (Barley powdery mildew) (Oidium monilioides f. sp. hordei)
10,924,pif1_N1RU73,N1RU73,full,1-820,820,820,0,ascomycota,Fusarium oxysporum f. sp. cubense (strain race 4) (Panama disease fungus)
10,925,pif1_Q4WVU7,Q4WVU7,full,1-788,788,788,0,ascomycota,Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) (Neosartorya fumigata)
10,926,pif1_Q59RQ0,Q59RQ0,full,1-906,906,906,0,ascomycota,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)
10,927,pif1_Q5AXT5,Q5AXT5,full,1-745,745,745,0,ascomycota,Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)
10,928,pif1_Q6BNW6,Q6BNW6,full,1-688,688,688,0,ascomycota,Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / BCRC 21394 / JCM 1990 / NBRC 0083 / IGC 2968) (Yeast) (Torulaspora hansenii)
10,929,pif1_Q6BQK7,Q6BQK7,full,1-832,832,832,0,ascomycota,Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / BCRC 21394 / JCM 1990 / NBRC 0083 / IGC 2968) (Yeast) (Torulaspora hansenii)
10,930,pif1_Q6CEU3,Q6CEU3,full,1-1113,1113,1113,0,ascomycota,Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast) (Candida lipolytica)
10,931,pif1_Q6CQY1,Q6CQY1,full,1-707,707,707,0,ascomycota,Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)
10,932,pif1_Q6CWC6,Q6CWC6,full,1-872,872,872,0,ascomycota,Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)
10,933,pif1_Q6FKI9,Q6FKI9,full,1-841,841,841,0,ascomycota,Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)
10,934,pif1_Q6FPW0,Q6FPW0,full,1-705,705,705,0,ascomycota,Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)
10,935,pif1_Q756M1,Q756M1,full,1-691,691,691,0,ascomycota,Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)
10,936,pif1_Q756Y6,Q756Y6,full,1-802,802,802,0,ascomycota,Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)
10,937,pif1_Q7RXT1,Q7RXT1,full,1-931,931,931,0,ascomycota,Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)
10,938,pif1_R4XBB5,R4XBB5,full,1-821,821,821,0,ascomycota,Taphrina deformans (strain PYCC 5710 / ATCC 11124 / CBS 356.35 / IMI 108563 / JCM 9778 / NBRC 8474) (Peach leaf curl fungus) (Lalaria deformans)
10,939,pif1_R8BS17,R8BS17,full,1-841,841,841,0,ascomycota,Phaeoacremonium minimum (strain UCR-PA7) (Esca disease fungus) (Togninia minima)
10,940,pif1_S0E8T2,S0E8T2,full,1-821,821,821,0,ascomycota,Gibberella fujikuroi (strain CBS 195.34 / IMI 58289 / NRRL A-6831) (Bakanae and foot rot disease fungus) (Fusarium fujikuroi)
10,941,pif1_S3DLT2,S3DLT2,full,1-931,931,931,0,ascomycota,Glarea lozoyensis (strain ATCC 20868 / MF5171)
10,942,pif1_S7ZUF7,S7ZUF7,full,1-727,727,727,0,ascomycota,Penicillium oxalicum (strain 114-2 / CGMCC 5302) (Penicillium decumbens)
10,943,pif1_S8BV51,S8BV51,full,1-826,826,826,0,ascomycota,Dactylellina haptotyla (strain CBS 200.50) (Nematode-trapping fungus) (Monacrosporium haptotylum)
10,944,pif1_S9PVT1,S9PVT1,full,1-788,788,788,0,ascomycota,Schizosaccharomyces octosporus (strain yFS286) (Fission yeast) (Octosporomyces octosporus)
10,945,pif1_S9X0K1,S9X0K1,full,1-788,788,788,0,ascomycota,Schizosaccharomyces cryophilus (strain OY26 / ATCC MYA-4695 / CBS 11777 / NBRC 106824 / NRRL Y48691) (Fission yeast)
10,946,pif1_U1GI40,U1GI40,full,1-732,732,732,0,ascomycota,Endocarpon pusillum (strain Z07020 / HMAS-L-300199) (Lichen-forming fungus)
10,947,pif1_U4KVV4,U4KVV4,full,1-874,874,874,0,ascomycota,Pyronema omphalodes (strain CBS 100304) (Pyronema confluens)
10,948,pif1_V5FX47,V5FX47,full,1-843,843,843,0,ascomycota,Paecilomyces variotii (strain NBRC 109023 / No. 5) (Byssochlamys spectabilis)
10,949,pif1_W1QEW7,W1QEW7,full,1-826,826,826,0,ascomycota,Ogataea parapolymorpha (strain ATCC 26012 / BCRC 20466 / JCM 22074 / NRRL Y-7560 / DL-1) (Yeast) (Hansenula polymorpha)
10,950,pif1_W1QFA7,W1QFA7,full,1-666,666,666,0,ascomycota,Ogataea parapolymorpha (strain ATCC 26012 / BCRC 20466 / JCM 22074 / NRRL Y-7560 / DL-1) (Yeast) (Hansenula polymorpha)
10,951,pif1_W3WI34,W3WI34,full,1-915,915,915,0,ascomycota,Pestalotiopsis fici (strain W106-1 / CGMCC3.15140)
10,952,pif1_W6MM08,W6MM08,full,1-693,693,693,0,ascomycota,Kuraishia capsulata CBS 1993
10,953,pif1_W6MNR6,W6MNR6,full,1-765,765,765,0,ascomycota,Kuraishia capsulata CBS 1993
10,954,pif1_W6QMY6,W6QMY6,full,1-764,764,764,0,ascomycota,Penicillium roqueforti (strain FM164)
10,955,pif1_W7HWQ6,W7HWQ6,full,1-694,694,694,0,ascomycota,Drechslerella stenobrocha 248
10,956,pif1_W9CKN3,W9CKN3,full,1-898,898,898,0,ascomycota,Sclerotinia borealis (strain F-4128)
