tip_label	accession	taxid	organism	group	role	gene	core_from	core_to	full_len	core_len
A0A9J7E9U5_Spodoptera	A0A9J7E9U5	69820	Spodoptera litura (Asian cotton leafworm)	euk		LOC111354969	1014	1130	1273	117
A0A9N7NRP4_Striga	A0A9N7NRP4	68872	Striga hermonthica (Purple witchweed) (Buchnera hermonthica)	euk		SHERM_07519	847	968	1183	122
A0A9P0FH81_Brassicogethes	A0A9P0FH81	1431903	Brassicogethes aeneus (Rape pollen beetle) (Meligethes aeneus)	euk		MELIAE_LOCUS6232	463	574	984	112
A0A9P4J4N6_Myriangium	A0A9P4J4N6	1168546	Myriangium duriaei CBS 260.36	euk		K461DRAFT_210415	430	526	526	97
A0A9P9BQG9_Microdochium	A0A9P9BQG9	1682393	Microdochium trichocladiopsis	euk		B0I36DRAFT_238341	549	665	1022	117
A0AA36BX62_Octopus	A0AA36BX62	6645	Octopus vulgaris (Common octopus)	euk		OCTVUL_1B007331	612	725	1096	114
A0AAD6TDJ9_Mycena	A0AAD6TDJ9	1745969	Mycena alexandri	euk		C8F04DRAFT_38414	811	933	1131	123
A0AAN0JMR9_Amphimedon	A0AAN0JMR9	400682	Amphimedon queenslandica (Sponge)	euk			775	895	1106	121
A0AAN7BBC8_Rhypophila	A0AAN7BBC8	261697	Rhypophila decipiens	euk		QBC37DRAFT_40007	1310	1422	1818	113
A0AAN8RQG0_Orbilia	A0AAN8RQG0	47235	Orbilia javanica	euk		SGS1	349	469	785	121
A0AAP0GDA3_Platanthera	A0AAP0GDA3	2320716	Platanthera zijinensis	euk		RECQL4A	881	1000	1211	120
A0ABY7DQU7_Mya	A0ABY7DQU7	6604	Mya arenaria (Soft-shell clam)	euk		MAR_023317	980	1107	1339	128
E4XCN9_Oikopleura	E4XCN9	34765	Oikopleura dioica (Tunicate)	euk		GSOID_T00007918001	891	1003	1189	113
G7E9W7_Mixia	G7E9W7	764103	Mixia osmundae (strain CBS 9802 / IAM 14324 / JCM 22182 / KY 12970)	euk		Mo06135	899	1019	1229	121
L2GLL1_Vittaforma	L2GLL1	993615	Vittaforma corneae (strain ATCC 50505) (Microsporidian parasite) (Nosema corneum)	euk		VICG_01761	566	683	733	118
N1PG42_Dothistroma	N1PG42	675120	Dothistroma septosporum (strain NZE10 / CBS 128990) (Red band needle blight fungus) (Mycosphaerella pini)	euk		DOTSEDRAFT_179253	710	832	1189	123
U7PQV4_Sporothrix	U7PQV4	1391915	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	euk		HMPREF1624_06124	1327	1447	1870	121
W9RMQ1_Morus	W9RMQ1	981085	Morus notabilis	euk		L484_016719	738	856	1088	119
A0A2Y9EUT6_Physeter	A0A2Y9EUT6	9755	Physeter macrocephalus (Sperm whale) (Physeter catodon)	euk		BLM	1085	1212	1431	128
A0A6P5IRM5_Phascolarctos	A0A6P5IRM5	38626	Phascolarctos cinereus (Koala)	euk		BLM	1109	1234	1450	126
A0A8C9B726_Phocoena	A0A8C9B726	42100	Phocoena sinus (Vaquita)	euk		BLM	1084	1211	1430	128
O93530_Xenopus	O93530	8355	Xenopus laevis (African clawed frog)	euk		wrn	896	1000	1436	105
Q9I920_Gallus	Q9I920	9031	Gallus gallus (Chicken)	euk		BLM	842	968	1183	127
W1QC66_Ogataea	W1QC66	871575	Ogataea parapolymorpha (strain ATCC 26012 / BCRC 20466 / JCM 22074 / NRRL Y-7560 / DL-1) (Yeast) (Hansenula polymorpha)	euk		HPODL_04257	927	1047	1277	121
A0A022QCX5_Erythranthe	A0A022QCX5	4155	Erythranthe guttata (Yellow monkey flower) (Mimulus guttatus)	euk		MIMGU_mgv1a000354mg	891	1011	1222	121
A0A091SV96_Pelecanus	A0A091SV96	36300	Pelecanus crispus (Dalmatian pelican)	euk		N334_02369	827	953	1141	127
A0A091TS37_Phaethon	A0A091TS37	97097	Phaethon lepturus (White-tailed tropicbird)	euk		N335_10184	822	948	1170	127
A0A091TSY3_Phoenicopterus	A0A091TSY3	9218	Phoenicopterus ruber ruber	euk		N337_07840	835	958	1179	124
A0A093R177_Phalacrocorax	A0A093R177	9209	Phalacrocorax carbo (Great cormorant) (Pelecanus carbo)	euk		N336_02659	866	969	1352	104
A0A0D0DNS5_Paxillus	A0A0D0DNS5	930991	Paxillus rubicundulus Ve08.2h10	euk		PAXRUDRAFT_23140	871	990	1188	120
A0A0G2EG15_Phaeomoniella	A0A0G2EG15	158046	Phaeomoniella chlamydospora (Phaeoacremonium chlamydosporum)	euk		UCRPC4_g03791	1101	1221	1534	121
A0A167PY74_Phycomyces	A0A167PY74	763407	Phycomyces blakesleeanus (strain ATCC 8743b / DSM 1359 / FGSC 10004 / NBRC 33097 / NRRL 1555)	euk		PHYBLDRAFT_130908	434	553	632	120
A0A1V2L719_Cyberlindnera	A0A1V2L719	36022	Cyberlindnera fabianii (Yeast) (Hansenula fabianii)	euk		BON22_2457	914	1034	1229	121
A0A2T7F1P4_Panicum	A0A2T7F1P4	1504633	Panicum hallii var. hallii	euk		GQ55_1G030900	868	989	1221	122
A0A370TMI0_Venustampulla	A0A370TMI0	2656787	Venustampulla echinocandica	euk		BP5553_06076	1309	1427	1798	119
A0A3L8S0J4_Chloebia	A0A3L8S0J4	44316	Chloebia gouldiae (Gouldian finch) (Erythrura gouldiae)	euk		DV515_00013719	804	930	1154	127
A0A3N4M1V1_Terfezia	A0A3N4M1V1	1051890	Terfezia boudieri ATCC MYA-4762	euk		L211DRAFT_864734	1434	1552	1861	119
A0A3R7MBR0_Penaeus	A0A3R7MBR0	6689	Penaeus vannamei (Whiteleg shrimp) (Litopenaeus vannamei)	euk		C7M84_003787	414	540	1117	127
A0A4Y7JSJ2_Papaver	A0A4Y7JSJ2	3469	Papaver somniferum (Opium poppy)	euk		C5167_024421	887	1007	1250	121
A0A5N5P7T3_Pangasianodon	A0A5N5P7T3	310915	Pangasianodon hypophthalmus (Striped catfish) (Helicophagus hypophthalmus)	euk		PHYPO_G00215250	939	1064	1271	126
A0A6A7C4F0_Piedraia	A0A6A7C4F0	1314780	Piedraia hortae CBS 480.64	euk		K470DRAFT_256121	954	1070	1346	117
A0A6G1K3N5_Pleomassaria	A0A6G1K3N5	1314801	Pleomassaria siparia CBS 279.74	euk		K504DRAFT_436864	1250	1366	1765	117
A0A7D9I1Q7_Paramuricea	A0A7D9I1Q7	317549	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	euk		PACLA_8A001313	632	751	752	120
A0A7L2WPT7_Pandion	A0A7L2WPT7	56262	Pandion haliaetus (Osprey) (Falco haliaetus)	euk		Recql	169	282	347	114
A0A7U2FAB0_Parastagonospora	A0A7U2FAB0	321614	Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173) (Glume blotch fungus) (Parastagonospora nodorum)	euk		JI435_122400	1255	1374	1772	120
A0A819Z500_Rotaria	A0A819Z500	392032	Rotaria socialis	euk		UJA718_LOCUS4719	739	864	1042	126
A0A914R3D0_Panagrolaimus	A0A914R3D0	227884	Panagrolaimus davidi	euk			673	799	1045	127
A0A914W2P8_Plectus	A0A914W2P8	2011161	Plectus sambesii	euk			463	578	911	116
A0A9P4S589_Patellaria	A0A9P4S589	1346257	Patellaria atrata CBS 101060	euk		M501DRAFT_908438	423	544	766	122
A0A9P5ZLQ8_Pleurotus	A0A9P5ZLQ8	5323	Pleurotus eryngii (Boletus of the steppes)	euk		BDN71DRAFT_1403743	574	623	843	50
A0A9P8CJ08_Calycina	A0A9P8CJ08	1763456	Calycina marina	euk		BJ878DRAFT_486311	996	1116	1463	121
A0A9Q0FKF7_Turnera	A0A9Q0FKF7	218843	Turnera subulata	euk		RECQL4A	866	987	1228	122
A0A9W4XNU3_Periconia	A0A9W4XNU3	1303443	Periconia digitata	euk		PDIGIT_LOCUS11898	1233	1351	1731	119
A0AA38VQQ6_Pleurostoma	A0AA38VQQ6	41990	Pleurostoma richardsiae	euk		NKR23_g625	941	1054	1412	114
A0AA39MY53_Armillaria	A0AA39MY53	47425	Armillaria borealis	euk		EV421DRAFT_1779284	840	956	973	117
A0AAE1YXX3_Sesamum	A0AAE1YXX3	300844	Sesamum alatum	euk		Salat_0165400	906	1026	1243	121
A0AAJ7X4R2_Petromyzon	A0AAJ7X4R2	7757	Petromyzon marinus (Sea lamprey)	euk		BLM	1122	1248	1505	127
A0AAV0BJ93_Phakopsora	A0AAV0BJ93	170000	Phakopsora pachyrhizi (Asian soybean rust disease fungus)	euk		PPACK8108_LOCUS21046	818	937	1063	120
A0ABD3RP80_Penstemon	A0ABD3RP80	265156	Penstemon smallii	euk		ACJIZ3_015767	886	1006	1167	121
A0ABQ7SS51_Phrynosoma	A0ABQ7SS51	52577	Phrynosoma platyrhinos (Desert horned lizard)	euk		JD844_014787	1143	1226	1432	84
A0ABR1KU71_Phyllosticta	A0ABR1KU71	595635	Phyllosticta citriasiana	euk		IWZ03DRAFT_434967	1269	1389	1757	121
A0ABR4C4Q0_Oculimacula	A0ABR4C4Q0	86028	Oculimacula yallundae	euk		VTL71DRAFT_4048	1316	1439	1777	124
B7FSW6_Phaeodactylum	B7FSW6	556484	Phaeodactylum tricornutum (strain CCAP 1055/1)	euk		PHATRDRAFT_18280	421	504	504	84
L2GS59_Vavraia	L2GS59	948595	Vavraia culicis subsp. floridensis (Microsporidian parasite) (Vavraia culicis (isolate floridensis))	euk		VCUG_02378	849	945	955	97
M7NLA0_Pneumocystis	M7NLA0	1069680	Pneumocystis murina (strain B123) (Mouse pneumocystis pneumonia agent) (Pneumocystis carinii f. sp. muris)	euk		PNEG_02385	927	1046	1212	120
Q8ILG5_Plasmodium	Q8ILG5	36329	Plasmodium falciparum (isolate 3D7)	euk		PF3D7_1429900	565	680	1440	116
A0A671DWG5_Rhinolophus	A0A671DWG5	59479	Rhinolophus ferrumequinum (Greater horseshoe bat)	euk		WRN	922	1025	1450	104
A0A672U2Y7_Strigops	A0A672U2Y7	2489341	Strigops habroptila (Kakapo)	euk		BLM	714	840	1063	127
Q19546_Caenorhabditis	Q19546	6239	Caenorhabditis elegans	euk		wrn-1	629	746	1056	118
A0A1B0CAN7_Lutzomyia	A0A1B0CAN7	7200	Lutzomyia longipalpis (Sand fly)	euk			1558	1679	1893	122
A0A1D1V4H7_Ramazzottius	A0A1D1V4H7	947166	Ramazzottius varieornatus (Water bear) (Tardigrade)	euk		RvY_07369-1	824	950	1259	127
G0WFT3_Naumovozyma	G0WFT3	1071378	Naumovozyma dairenensis (strain ATCC 10597 / BCRC 20456 / CBS 421 / NBRC 0211 / NRRL Y-12639) (Saccharomyces dairenensis)	euk		NDAI0I00750	1069	1189	1434	121
L5KKB3_Pteropus	L5KKB3	9402	Pteropus alecto (Black flying fox)	euk		PAL_GLEAN10015664	1049	1162	1213	114
A0A074X4N6_Aureobasidium	A0A074X4N6	1043004	Aureobasidium namibiae CBS 147.97	euk		M436DRAFT_55631	806	926	1271	121
A0A152A3C8_Tieghemostelium	A0A152A3C8	361077	Tieghemostelium lacteum (Slime mold) (Dictyostelium lacteum)	euk		DLAC_02744	850	967	1171	118
A0A1J8R9H4_Rhizopogon	A0A1J8R9H4	180088	Rhizopogon vesiculosus	euk		AZE42_06394	801	917	1088	117
A0A1L0CS80_Hanseniaspora	A0A1L0CS80	56406	Hanseniaspora guilliermondii	euk		HGUI_03642	958	1061	1147	104
A0A1M2W362_Trametes	A0A1M2W362	154538	Trametes pubescens (White-rot fungus)	euk		TRAPUB_9313	842	963	1191	122
A0A1Y2DSG3_Pseudomassariella	A0A1Y2DSG3	1141098	Pseudomassariella vexata	euk		BCR38DRAFT_525239	1303	1422	1776	120
A0A1Y2F0I3_Protomyces	A0A1Y2F0I3	2754530	Protomyces lactucae-debilis	euk		BCR37DRAFT_371254	949	1077	1406	129
A0A232EYZ7_Trichomalopsis	A0A232EYZ7	543379	Trichomalopsis sarcophagae	euk		TSAR_009835	886	1008	1241	123
A0A2G5DBM6_Aquilegia	A0A2G5DBM6	218851	Aquilegia coerulea (Rocky mountain columbine)	euk		AQUCO_02300004v1	881	1001	1231	121
A0A2H5QE02_Citrus	A0A2H5QE02	55188	Citrus unshiu (Satsuma mandarin) (Citrus nobilis var. unshiu)	euk		CUMW_221110	828	949	1174	122
A0A2T2ZT25_Coniella	A0A2T2ZT25	2025994	Coniella lustricola	euk		BD289DRAFT_487049	1326	1442	1853	117
A0A507DSX7_Powellomyces	A0A507DSX7	109895	Powellomyces hirtus	euk		PhCBS80983_g05960	887	1006	1100	120
A0A5J4Z112_Porphyridium	A0A5J4Z112	35688	Porphyridium purpureum (Red alga) (Porphyridium cruentum)	euk		FVE85_0272	936	1057	1222	122
A0A7J7E9R1_Diceros	A0A7J7E9R1	77932	Diceros bicornis minor (South-central black rhinoceros)	euk		HPG69_004224	664	777	835	114
A0A8H5FCC2_Ephemerocybe	A0A8H5FCC2	980116	Ephemerocybe angulata	euk		D9611_007594	783	902	1176	120
A0A8K0H2P7_Rhamnella	A0A8K0H2P7	2594499	Rhamnella rubrinervis	euk		FNV43_RR14157	864	985	1200	122
A0A8X8D8T5_Populus	A0A8X8D8T5	118781	Populus tomentosa (Chinese white poplar)	euk		POTOM_011358	954	1075	1278	122
A0A922IAR2_Dermatophagoides	A0A922IAR2	6954	Dermatophagoides farinae (American house dust mite)	euk		DERF_002023	914	1044	1190	131
A0A9P4IEH5_Rhizodiscina	A0A9P4IEH5	1504668	Rhizodiscina lignyota	euk		NA57DRAFT_37669	486	605	987	120
A0A9P4LUW4_Saccharata	A0A9P4LUW4	1314787	Saccharata proteae CBS 121410	euk		K490DRAFT_1216	428	548	766	121
A0A9P7BVV8_Rhizopus	A0A9P7BVV8	64495	Rhizopus oryzae (Mucormycosis agent) (Rhizopus arrhizus var. delemar)	euk		G6F64_002227	697	815	840	119
A0AA39GT51_Sarocladium	A0AA39GT51	5046	Sarocladium strictum (Black bundle disease fungus) (Acremonium strictum)	euk		NLU13_2194	1251	1367	1727	117
A0AA88XII0_Pinctada	A0AA88XII0	66713	Pinctada imbricata (Atlantic pearl-oyster) (Pinctada martensii)	euk		FSP39_011454	529	641	1045	113
A0AAD4QM18_Multifurca	A0AAD4QM18	376703	Multifurca ochricompacta	euk		B0F90DRAFT_1710972	879	1001	1157	123
A0AAD7P9H9_Quillaja	A0AAD7P9H9	32244	Quillaja saponaria (Soap bark tree)	euk		O6P43_031507	870	990	1213	121
A0AAD9ZNS4_Dipteronia	A0AAD9ZNS4	43782	Dipteronia sinensis	euk		Dsin_031930	872	993	1221	122
A0AAV1D7I1_Oldenlandia	A0AAV1D7I1	529605	Oldenlandia corymbosa var. corymbosa	euk		OLC1_LOCUS12888	870	991	1249	122
A0AAV5QDT4_Saccharomycopsis	A0AAV5QDT4	43959	Saccharomycopsis crataegensis	euk		DASC09_001320	1319	1439	1679	121
A0AAV9GM06_Podospora	A0AAV9GM06	3040156	Podospora aff. communis PSN243	euk		QBC34DRAFT_329505	402	519	882	118
A0AAW1KIL4_Popillia	A0AAW1KIL4	7064	Popillia japonica (Japanese beetle)	euk		QE152_g22959	826	946	1104	121
A0AB34JGC5_Prymnesium	A0AB34JGC5	97485	Prymnesium parvum (Toxic golden alga)	euk		AB1Y20_023470	515	620	981	106
A0ABD1YL12_Riccia	A0ABD1YL12	41844	Riccia fluitans	euk		R1flu_016021	971	1092	1273	122
A0ABN8NXI2_Porites	A0ABN8NXI2	104759	Porites lobata	euk		PLOB_00028384	1238	1373	1450	136
E3KU02_Puccinia	E3KU02	418459	Puccinia graminis f. sp. tritici (strain CRL 75-36-700-3 / race SCCL) (Black stem rust fungus)	euk		PGTG_13483	868	990	1231	123
U4LPC5_Pyronema	U4LPC5	1076935	Pyronema omphalodes (strain CBS 100304) (Pyronema confluens)	euk		PCON_02494	1270	1387	1727	118
X6PCV1_Reticulomyxa	X6PCV1	46433	Reticulomyxa filosa	euk		RFI_01017	602	725	1011	124
A0A1U7TXA0_Carlito	A0A1U7TXA0	1868482	Carlito syrichta (Philippine tarsier) (Tarsius syrichta)	euk		BLM	1067	1193	1413	127
A0A8C3WGZ7_Catagonus	A0A8C3WGZ7	51154	Catagonus wagneri (Chacoan peccary)	euk		BLM	1076	1200	1419	125
A0A8C4WHA4_Gopherus	A0A8C4WHA4	1825980	Gopherus evgoodei (Goodes thornscrub tortoise)	euk		BLM	790	912	1117	123
A0A8C6W236_Nannospalax	A0A8C6W236	1026970	Nannospalax galili (Northern Israeli blind subterranean mole rat) (Spalax galili)	euk		Blm	1068	1192	1411	125
A0A8D0DZ88_Salvator	A0A8D0DZ88	96440	Salvator merianae (Argentine black and white tegu) (Tupinambis merianae)	euk			898	1007	1462	110
A0A8D0G5B4_Sphenodon	A0A8D0G5B4	8508	Sphenodon punctatus (Tuatara) (Hatteria punctata)	euk			762	888	1096	127
A0AA41MXQ7_Sciurus	A0AA41MXQ7	30640	Sciurus carolinensis (Eastern gray squirrel)	euk		SUZIE_155855	1038	1164	2173	127
F1RX70_Sus	F1RX70	9823	Sus scrofa (Pig)	euk		WRN	941	1051	1466	111
Q09811_Schizosaccharomyces	Q09811	284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	euk		rqh1	919	1040	1328	122
A0A068YHG4_Echinococcus	A0A068YHG4	6211	Echinococcus multilocularis (Fox tapeworm)	euk		EmuJ_001047300	833	955	1154	123
A0A084R2J1_Stachybotrys	A0A084R2J1	1283841	Stachybotrys chlorohalonatus (strain IBT 40285)	euk		S40285_00649	1261	1377	1710	117
A0A093HD69_Struthio	A0A093HD69	441894	Struthio camelus australis	euk		N308_10534	478	591	656	114
A0A0C2WR98_Serendipita	A0A0C2WR98	933852	Serendipita vermifera MAFF 305830	euk		M408DRAFT_329157	812	930	1158	119
A0A0D0ASD7_Suillus	A0A0D0ASD7	930992	Suillus luteus UH-Slu-Lm8-n1	euk		CY34DRAFT_806664	799	912	1084	114
A0A0D2AL92_Verruconis	A0A0D2AL92	253628	Verruconis gallopava	euk		PV09_08512	1120	1239	1629	120
A0A0L0HBP5_Spizellomyces	A0A0L0HBP5	645134	Spizellomyces punctatus (strain DAOM BR117)	euk		SPPG_06557	865	984	1150	120
A0A139WEI1_Tribolium	A0A139WEI1	7070	Tribolium castaneum (Red flour beetle)	euk		AUGUSTUS-3.0.2_33793	957	1075	1276	119
A0A1R2BHR5_Stentor	A0A1R2BHR5	5963	Stentor coeruleus	euk		SteCoe_24357	581	696	926	116
A0A1X2HR09_Syncephalastrum	A0A1X2HR09	13706	Syncephalastrum racemosum (Filamentous fungus)	euk		BCR43DRAFT_189779	854	971	1001	118
A0A2G2W8Q4_Capsicum	A0A2G2W8Q4	33114	Capsicum baccatum (Peruvian pepper)	euk		CQW23_20460	911	1031	1243	121
A0A2S5B5H4_Rhodotorula	A0A2S5B5H4	741276	Rhodotorula taiwanensis	euk		BMF94_4947	888	1008	1047	121
A0A3Q3DXJ1_Hippocampus	A0A3Q3DXJ1	109280	Hippocampus comes (Tiger tail seahorse)	euk			636	761	966	126
A0A401GK72_Sparassis	A0A401GK72	139825	Sparassis crispa	euk		SCP_0409280	822	942	1149	121
A0A401P617_Scyliorhinus	A0A401P617	75743	Scyliorhinus torazame (Cloudy catshark) (Catulus torazame)	euk		scyTo_0013838	522	629	1070	108
A0A4S4CXT3_Camellia	A0A4S4CXT3	542762	Camellia sinensis var. sinensis (China tea)	euk		TEA_009475	911	1031	1244	121
A0A4V3XHR9_Antrodiella	A0A4V3XHR9	2447956	Antrodiella citrinella	euk		EUX98_g7827	598	708	943	111
A0A4V6ANN0_Collichthys	A0A4V6ANN0	240159	Collichthys lucidus (Big head croaker) (Sciaena lucida)	euk		D9C73_007521	902	1027	1250	126
A0A507BXQ1_Synchytrium	A0A507BXQ1	1806994	Synchytrium microbalum	euk		SmJEL517_g04902	928	1048	1155	121
A0A6A6JQK6_Westerdykella	A0A6A6JQK6	318751	Westerdykella ornata	euk		EI97DRAFT_465806	1292	1409	1777	118
A0A8H4QQT8_Agrocybe	A0A8H4QQT8	84607	Agrocybe pediades	euk		D9613_002857	739	861	1089	123
A0A9P4V313_Polyplosphaeria	A0A9P4V313	682080	Polyplosphaeria fusca	euk		EJ04DRAFT_487240	1230	1346	1740	117
A0A9P8UVR2_Truncatella	A0A9P8UVR2	152316	Truncatella angustata	euk		BKA67DRAFT_530260	1282	1402	1778	121
A0A9Q3BAY6_Austropuccinia	A0A9Q3BAY6	1389203	Austropuccinia psidii MF-1	euk		O181_001821	910	1029	1251	120
A0AA36GR36_Cylicocyclus	A0AA36GR36	53992	Cylicocyclus nassatus (Nematode worm)	euk		CYNAS_LOCUS8616	601	712	1035	112
A0AA38FQT4_Taxus	A0AA38FQT4	29808	Taxus chinensis (Chinese yew) (Taxus wallichiana var. chinensis)	euk		KI387_036867	395	505	874	111
A0AA40EUX4_Schizothecium	A0AA40EUX4	314040	Schizothecium vesticola	euk		B0T18DRAFT_325795	428	506	506	79
A0AAD8XXM7_Skeletonema	A0AAD8XXM7	267567	Skeletonema marinoi	euk		QTG54_013741	925	1047	1257	123
A0AAD9L1U9_Ridgeia	A0AAD9L1U9	27915	Ridgeia piscesae (Tubeworm)	euk		NP493_394g02034	634	745	1099	112
A0AAV6WK74_Buddleja	A0AAV6WK74	168488	Buddleja alternifolia	euk		BUALT_Bualt15G0084600	877	997	1210	121
A0AAV8UF56_Rhodosorus	A0AAV8UF56	101924	Rhodosorus marinus	euk		NDN08_004946	949	1071	1253	123
A0ABD3PEE2_Cyclotella	A0ABD3PEE2	382360	Cyclotella atomus	euk		ACHAWO_006699	918	1043	1273	126
A0ABM0IUM2_Echinops	A0ABM0IUM2	9371	Echinops telfairi (Lesser hedgehog tenrec)	euk		BLM	1079	1206	1426	128
A0ABP0VRI6_Sphagnum	A0ABP0VRI6	128206	Sphagnum jensenii	euk		CSSPJE1EN1_LOCUS2427	989	1110	1403	122
D8QR38_Selaginella	D8QR38	88036	Selaginella moellendorffii (Gemmiferous spikemoss) (Kungiselaginella moellendorffii)	euk		SELMODRAFT_402571	397	507	935	111
Q23ED9_Tetrahymena	Q23ED9	312017	Tetrahymena thermophila (strain SB210)	euk		TTHERM_01030000	807	936	1198	130
R4XFC6_Taphrina	R4XFC6	1097556	Taphrina deformans (strain PYCC 5710 / ATCC 11124 / CBS 356.35 / IMI 108563 / JCM 9778 / NBRC 8474) (Peach leaf curl fungus) (Lalaria deformans)	euk		TAPDE_004944	1014	1140	1455	127
T1KJR4_Tetranychus	T1KJR4	32264	Tetranychus urticae (Two-spotted spider mite)	euk		107364946	747	871	1054	125
A0A4V1IWM7_Thamnocephalis	A0A4V1IWM7	78915	Thamnocephalis sphaerospora	euk		THASP1DRAFT_16123	406	524	563	119
A0ACB8WU42_Scortum	A0ACB8WU42	214431	Scortum barcoo (barcoo grunter)	euk		L3Q82_023942	2697	2822	3048	126
A0A4X2K8Y0_Vombatus	A0A4X2K8Y0	29139	Vombatus ursinus (Common wombat)	euk		BLM	1109	1234	1449	126
A0A7N5JDP2_Ailuropoda	A0A7N5JDP2	9646	Ailuropoda melanoleuca (Giant panda)	euk		WRN	924	1031	1454	108
A0A8N5EXX7_Geospiza	A0A8N5EXX7	48883	Geospiza fortis (Medium ground-finch)	euk		WRN	918	1018	1445	101
G1PQL6_Myotis	G1PQL6	59463	Myotis lucifugus (Little brown bat)	euk		BLM	1063	1189	1410	127
K7FS17_Pelodiscus	K7FS17	13735	Pelodiscus sinensis (Chinese softshell turtle) (Trionyx sinensis)	euk		BLM	341	463	557	123
A0A085M3F6_Trichuris	A0A085M3F6	68888	Trichuris suis (pig whipworm)	euk		M513_07449	873	995	1515	123
A0A075AVN4_Rozella	A0A075AVN4	988480	Rozella allomycis (strain CSF55)	euk		O9G_000575	578	698	763	121
A0A093GSD6_Tyto	A0A093GSD6	56313	Tyto alba (Barn owl)	euk		N341_08304	868	971	1355	104
A0A0E9NJY8_Saitoella	A0A0E9NJY8	698492	Saitoella complicata (strain BCRC 22490 / CBS 7301 / JCM 7358 / NBRC 10748 / NRRL Y-17804)	euk		G7K_3863-t1	1013	1133	1458	121
A0A0J0XW43_Cutaneotrichosporon	A0A0J0XW43	879819	Cutaneotrichosporon oleaginosum	euk		CC85DRAFT_325778	774	893	1159	120
A0A0K9NWB4_Zostera	A0A0K9NWB4	29655	Zostera marina (Eelgrass)	euk		ZOSMA_5G02090	851	972	1112	122
A0A0N5CRQ2_Thelazia	A0A0N5CRQ2	103827	Thelazia callipaeda (Oriental eyeworm) (Parasitic nematode)	euk		TCLT_LOCUS2903	687	812	1036	126
A0A0V1GUM1_Trichinella	A0A0V1GUM1	268475	Trichinella zimbabwensis	euk		him-6	817	938	1138	122
A0A165I4A3_Xylona	A0A165I4A3	1328760	Xylona heveae (strain CBS 132557 / TC161)	euk		L228DRAFT_259591	1335	1455	1822	121
A0A1E3NYV0_Wickerhamomyces	A0A1E3NYV0	683960	Wickerhamomyces anomalus (strain ATCC 58044 / CBS 1984 / NCYC 433 / NRRL Y-366-8) (Yeast) (Hansenula anomala)	euk		WICANDRAFT_34289	494	589	589	96
A0A1E4TE35_Tortispora	A0A1E4TE35	767744	Tortispora caseinolytica NRRL Y-17796	euk		CANCADRAFT_24928	422	501	501	80
A0A1J4JIF8_Tritrichomonas	A0A1J4JIF8	1144522	Tritrichomonas foetus	euk		TRFO_36871	815	926	1148	112
A0A1W5CYN6_Lasallia	A0A1W5CYN6	136370	Lasallia pustulata	euk			1307	1426	1787	120
A0A2P6FGX6_Pseudogymnoascus	A0A2P6FGX6	342668	Pseudogymnoascus verrucosus	euk		SGS1	1289	1412	1827	124
A0A2R5GB67_Hondaea	A0A2R5GB67	2315210	Hondaea fermentalgiana	euk		FCC1311_031812	850	965	1156	116
A0A409V955_Panaeolus	A0A409V955	181874	Panaeolus cyanescens	euk		CVT24_005728	689	791	1044	103
A0A4Q1BVK0_Tremella	A0A4Q1BVK0	5217	Tremella mesenterica (Jelly fungus)	euk		M231_00794	847	966	1246	120
A0A507BMM8_Thyridium	A0A507BMM8	1093900	Thyridium curvatum	euk		E0L32_011656	1561	1675	2074	115
A0A5C3E2X8_Ustilago	A0A5C3E2X8	86804	Ustilago trichophora	euk		UTRI_03660_B	788	909	1279	122
A0A642VE83_Trichomonascus	A0A642VE83	44093	Trichomonascus ciferrii	euk		TRICI_000125	928	1047	1155	120
A0A6A6DDD4_Zopfia	A0A6A6DDD4	1314779	Zopfia rhizophila CBS 207.26	euk		K469DRAFT_645841	1269	1388	1781	120
A0A6A6HH51_Viridothelium	A0A6A6HH51	1048519	Viridothelium virens (Speckled blister lichen) (Trypethelium virens)	euk		EV356DRAFT_462310	1209	1329	1689	121
A0A6G0X0I9_Aphanomyces	A0A6G0X0I9	100861	Aphanomyces euteiches	euk		Ae201684_009573	912	1036	1260	125
A0A6P8XT68_Thrips	A0A6P8XT68	161013	Thrips palmi (Melon thrips)	euk		LOC117638957	471	586	1084	116
A0A834KUU0_Vespula	A0A834KUU0	30212	Vespula germanica (German yellow jacket) (Paravespula germanica)	euk		HZH68_001857	753	876	1064	124
A0A835Z5K7_Tribonema	A0A835Z5K7	303371	Tribonema minus	euk		JKP88DRAFT_306210	438	542	1168	105
A0A8D2KV49_Varanus	A0A8D2KV49	61221	Varanus komodoensis (Komodo dragon)	euk			652	765	940	114
A0A8H4RKG8_Cudoniella	A0A8H4RKG8	354080	Cudoniella acicularis	euk		G7Y89_g7601	1308	1427	1774	120
A0A8H7UJ89_Umbelopsis	A0A8H7UJ89	91625	Mortierella isabellina (Filamentous fungus) (Umbelopsis isabellina)	euk		INT43_008581	847	966	1166	120
A0A8J4BF25_Volvox	A0A8J4BF25	51714	Volvox africanus	euk		Vafri_14925	848	967	1267	120
